event_id,event_time,machine_id,event_type,is_failure,downtime_hours,cost_yuan,technician,status,note
MNT-004639,2024-08-01 01:00:00,M07,电气故障,True,1.14,1152.71,维修工A,已修复,
MNT-004640,2024-11-13 20:00:00,M11,滤芯更换,True,12.77,2569.19,维修工C,已修复,建议大修
MNT-004641,2024-11-01 17:00:00,M24,滤芯更换,True,12.2,4699.94,外部供应商,已修复,
MNT-004642,2024-05-29 22:00:00,M13,注射故障,True,3.98,5921.21,维修工B,已修复,需要厂家支持
MNT-004643,2025-07-06 13:00:00,M07,预防性保养,False,1.21,1256.27,维修工C,已修复,
MNT-004644,2025-09-16 04:00:00,M13,注射故障,True,16.02,3169.09,维修工B,已修复,建议大修
MNT-004645,2024-03-16 17:00:00,M16,滤芯更换,True,7.16,4816.77,维修工B,已修复,
MNT-004646,2024-07-05 03:00:00,M17,换油,True,17.19,4003.92,维修工D,已修复,
MNT-004647,2024-10-29 08:00:00,M06,锁模故障,True,20.67,386.9,外部供应商,待跟进,
MNT-004648,2025-11-05 16:00:00,M01,加热故障,True,2.58,1074.07,维修工D,已修复,更换备件
MNT-004649,2025-04-02 11:00:00,M07,故障维修,True,2.91,7778.18,维修工A,已修复,
MNT-004650,2025-01-10 23:00:00,M21,电气故障,True,20.08,382.41,维修工B,已修复,需要厂家支持
MNT-004651,2024-09-14 06:00:00,M28,锁模故障,True,12.18,3840.74,维修工A,已修复,
MNT-004652,2024-10-19 00:00:00,M04,液压故障,True,1.46,1831.66,维修工B,已修复,建议大修
MNT-004653,2026-02-28 03:00:00,M20,预防性保养,False,0.55,1455.17,维修工B,已修复,建议大修
MNT-004654,2024-10-03 02:00:00,M27,液压故障,True,18.98,2530.29,维修工A,已修复,
MNT-004655,2026-01-04 19:00:00,M15,注射故障,True,15.98,3104.48,维修工D,已修复,需要厂家支持
MNT-004656,2024-09-03 07:00:00,M13,液压故障,True,20.46,2970.13,维修工C,已修复,建议大修
MNT-004657,2024-10-11 18:00:00,M08,加热故障,True,13.96,2209.92,维修工C,已修复,建议大修
MNT-004658,2024-04-28 03:00:00,M11,加热故障,True,5.76,7793.35,维修工B,已修复,
MNT-004659,2025-07-02 12:00:00,M23,预防性保养,False,3.59,550.24,维修工D,已修复,建议大修
MNT-004660,2024-09-03 21:00:00,M04,注射故障,True,13.42,1603.66,维修工C,已修复,
MNT-004661,2026-01-01 01:00:00,M21,密封件更换,True,19.76,7372.32,维修工C,已修复,建议大修
MNT-004662,2025-09-19 12:00:00,M12,滤芯更换,True,18.24,416.89,维修工A,已修复,
MNT-004663,2025-12-28 12:00:00,M04,滤芯更换,True,22.18,4118.7,维修工C,已修复,需要厂家支持
MNT-004664,2024-02-19 05:00:00,M12,锁模故障,True,8.23,2057.66,维修工D,已修复,
MNT-004665,2025-10-17 09:00:00,M22,液压故障,True,11.44,3120.15,外部供应商,已修复,更换备件
MNT-004666,2026-01-16 23:00:00,M05,锁模故障,True,19.09,6539.29,维修工C,已修复,需要厂家支持
MNT-004667,2025-08-27 21:00:00,M27,注射故障,True,0.76,3050.5,维修工C,已修复,
MNT-004668,2025-02-01 20:00:00,M28,密封件更换,True,2.18,2192.49,维修工A,已修复,
MNT-004669,2024-06-15 03:00:00,M28,故障维修,True,3.41,6821.19,维修工A,已修复,
MNT-004670,2025-09-14 10:00:00,M01,预防性保养,False,3.31,831.48,维修工A,已修复,建议大修
MNT-004671,2025-08-07 13:00:00,M16,故障维修,True,10.54,4947.73,维修工A,已修复,
MNT-004672,2024-09-03 20:00:00,M02,电气故障,True,8.87,283.61,外部供应商,已修复,
MNT-004673,2025-10-01 10:00:00,M19,密封件更换,True,11.86,5444.67,外部供应商,已修复,更换备件
MNT-004674,2025-04-28 16:00:00,M23,注射故障,True,19.47,390.42,外部供应商,已修复,更换备件
MNT-004675,2026-02-12 18:00:00,M27,加热故障,True,7.59,1883.95,维修工D,已修复,
MNT-004676,2024-12-16 10:00:00,M26,滤芯更换,True,18.08,6888.27,维修工A,已修复,
MNT-004677,2024-04-18 21:00:00,M16,电气故障,True,8.14,1761.88,维修工A,已修复,更换备件
MNT-004678,2024-11-18 23:00:00,M11,液压故障,True,14.68,4551.21,维修工A,已修复,建议大修
MNT-004679,2025-04-19 09:00:00,M11,滤芯更换,True,1.73,2031.35,外部供应商,已修复,更换备件
MNT-004680,2025-12-31 18:00:00,M29,故障维修,True,11.27,7642.01,维修工A,已修复,需要厂家支持
MNT-004681,2025-03-17 04:00:00,M21,锁模故障,True,16.46,6602.37,维修工B,已修复,建议大修
MNT-004682,2024-04-19 02:00:00,M16,预防性保养,False,2.88,254.83,维修工A,已修复,建议大修
MNT-004683,2024-06-02 07:00:00,M15,电气故障,True,16.69,5209.69,维修工C,已修复,
MNT-004684,2025-03-22 20:00:00,M21,预防性保养,False,0.7,1394.34,维修工C,已修复,建议大修
MNT-004685,2024-12-21 06:00:00,M27,故障维修,True,6.71,5458.93,维修工C,已修复,需要厂家支持
MNT-004686,2024-08-27 09:00:00,M07,换油,True,8.17,7803.2,维修工C,已修复,
MNT-004687,2026-01-19 18:00:00,M25,电气故障,True,16.07,1455.57,维修工D,已修复,
MNT-004688,2024-01-09 09:00:00,M01,故障维修,True,10.59,1247.2,外部供应商,待跟进,需要厂家支持
MNT-004689,2024-10-05 08:00:00,M02,电气故障,True,4.91,4659.2,维修工B,已修复,更换备件
MNT-004690,2025-08-09 04:00:00,M21,换油,True,11.59,1625.56,外部供应商,已修复,
MNT-004691,2024-05-27 05:00:00,M14,加热故障,True,9.37,1755.11,外部供应商,已修复,
MNT-004692,2025-05-03 22:00:00,M28,故障维修,True,4.4,2323.54,维修工A,已修复,建议大修
MNT-004693,2026-03-30 21:00:00,M03,预防性保养,False,2.69,1022.09,维修工D,已修复,需要厂家支持
MNT-004694,2025-12-01 03:00:00,M28,密封件更换,True,11.4,6504.78,维修工C,待跟进,
MNT-004695,2025-05-07 15:00:00,M12,滤芯更换,True,7.26,6135.48,维修工A,已修复,
MNT-004696,2025-02-21 17:00:00,M22,故障维修,True,23.28,3077.85,维修工A,已修复,
MNT-004697,2025-08-16 23:00:00,M23,液压故障,True,21.93,5918.28,外部供应商,已修复,
MNT-004698,2025-07-27 00:00:00,M12,电气故障,True,1.27,7376.8,外部供应商,已修复,
MNT-004699,2025-04-16 18:00:00,M19,电气故障,True,20.79,435.13,维修工B,已修复,
MNT-004700,2025-08-11 16:00:00,M14,滤芯更换,True,23.06,1865.04,维修工A,已修复,需要厂家支持
MNT-004701,2025-04-16 07:00:00,M06,故障维修,True,5.46,1726.33,维修工D,已修复,
MNT-004702,2026-02-06 18:00:00,M13,预防性保养,False,3.49,1112.46,维修工D,已修复,需要厂家支持
MNT-004703,2025-02-04 23:00:00,M06,滤芯更换,True,15.96,1683.28,维修工D,已修复,更换备件
MNT-004704,2025-05-07 16:00:00,M09,滤芯更换,True,0.78,3732.11,维修工A,已修复,更换备件
MNT-004705,2024-03-19 17:00:00,M11,液压故障,True,4.86,1770.15,维修工B,已修复,
MNT-004706,2025-01-01 01:00:00,M24,加热故障,True,7.89,1140.91,外部供应商,已修复,需要厂家支持
MNT-004707,2025-01-13 08:00:00,M29,加热故障,True,14.63,7776.51,维修工D,已修复,
MNT-004708,2024-01-06 05:00:00,M19,故障维修,True,5.62,800.27,维修工D,已修复,需要厂家支持
MNT-004709,2024-03-23 10:00:00,M01,锁模故障,True,10.24,7650.97,维修工D,已修复,建议大修
MNT-004710,2026-04-22 14:00:00,M02,滤芯更换,True,17.05,5937.14,维修工D,已修复,更换备件
MNT-004711,2024-03-26 10:00:00,M01,故障维修,True,4.92,3998.81,维修工A,已修复,
MNT-004712,2024-05-02 00:00:00,M16,液压故障,True,5.43,4563.35,外部供应商,已修复,
MNT-004713,2025-09-23 01:00:00,M15,换油,True,16.87,3971.83,维修工D,已修复,更换备件
MNT-004714,2025-11-30 06:00:00,M10,故障维修,True,19.84,3683.32,维修工C,已修复,建议大修
MNT-004715,2025-02-23 06:00:00,M08,加热故障,True,18.64,2280.33,维修工D,已修复,
MNT-004716,2025-09-22 10:00:00,M05,故障维修,True,5.22,4482.73,维修工A,已修复,需要厂家支持
MNT-004717,2025-11-07 11:00:00,M13,液压故障,True,19.53,3649.8,维修工A,已修复,
MNT-004718,2026-01-07 08:00:00,M13,滤芯更换,True,0.52,747.6,维修工B,已修复,
MNT-004719,2026-04-12 16:00:00,M27,密封件更换,True,9.85,5728.8,外部供应商,已修复,
MNT-004720,2025-01-26 05:00:00,M13,密封件更换,True,9.24,7865.68,外部供应商,已修复,
MNT-004721,2024-09-05 01:00:00,M24,滤芯更换,True,9.2,4271.32,外部供应商,已修复,需要厂家支持
MNT-004722,2026-04-08 21:00:00,M27,滤芯更换,True,16.82,1547.22,维修工B,已修复,
MNT-004723,2026-02-10 02:00:00,M01,预防性保养,False,1.64,1484.62,维修工B,已修复,更换备件
MNT-004724,2025-03-23 03:00:00,M25,液压故障,True,16.01,3764.72,维修工A,已修复,
MNT-004725,2024-04-13 22:00:00,M11,预防性保养,False,0.76,1018.18,外部供应商,已修复,
MNT-004726,2024-09-07 12:00:00,M05,故障维修,True,21.16,6932.81,维修工B,已修复,更换备件
MNT-004727,2026-03-20 07:00:00,M09,液压故障,True,9.4,4366.84,维修工B,已修复,
MNT-004728,2026-02-08 22:00:00,M18,液压故障,True,21.27,801.02,维修工D,已修复,更换备件
MNT-004729,2024-11-28 16:00:00,M26,故障维修,True,16.62,2387.53,维修工D,已修复,建议大修
MNT-004730,2024-05-04 16:00:00,M05,换油,True,15.45,7123.47,外部供应商,已修复,
MNT-004731,2025-06-10 04:00:00,M02,预防性保养,False,3.36,1408.37,维修工A,已修复,
MNT-004732,2024-07-01 20:00:00,M24,滤芯更换,True,15.31,5230.8,维修工B,已修复,
MNT-004733,2025-09-01 10:00:00,M15,锁模故障,True,10.67,4307.78,维修工D,已修复,
MNT-004734,2024-12-09 18:00:00,M03,密封件更换,True,8.92,1892.56,维修工A,已修复,
MNT-004735,2025-08-22 04:00:00,M15,电气故障,True,6.53,6374.44,维修工A,已修复,
MNT-004736,2024-08-15 03:00:00,M03,滤芯更换,True,19.67,4309.63,维修工C,已修复,
MNT-004737,2024-10-13 10:00:00,M18,换油,True,7.57,611.67,外部供应商,已修复,更换备件
MNT-004738,2024-07-11 05:00:00,M27,锁模故障,True,5.13,409.49,维修工A,已修复,
MNT-004739,2024-11-16 10:00:00,M29,电气故障,True,19.97,2425.8,维修工D,已修复,需要厂家支持
MNT-004740,2025-09-27 16:00:00,M19,换油,True,3.9,7371.72,维修工A,已修复,需要厂家支持
MNT-004741,2024-01-19 12:00:00,M16,电气故障,True,7.02,1389.77,维修工C,已修复,
MNT-004742,2024-01-01 12:00:00,M18,锁模故障,True,18.54,7151.22,外部供应商,已修复,需要厂家支持
MNT-004743,2024-08-13 07:00:00,M08,密封件更换,True,14.31,7847.26,维修工D,已修复,建议大修
MNT-004744,2026-03-29 12:00:00,M29,加热故障,True,2.98,7975.83,维修工B,已修复,建议大修
MNT-004745,2024-01-07 02:00:00,M23,注射故障,True,18.26,7888.23,外部供应商,已修复,更换备件
MNT-004746,2024-06-04 12:00:00,M24,电气故障,True,10.82,7816.64,维修工B,已修复,需要厂家支持
MNT-004747,2024-03-12 12:00:00,M08,液压故障,True,4.52,3602.44,外部供应商,已修复,需要厂家支持
MNT-004748,2024-06-12 08:00:00,M12,换油,True,6.69,6399.46,维修工C,已修复,
MNT-004749,2026-01-09 15:00:00,M06,液压故障,True,9.62,5415.01,外部供应商,已修复,更换备件
MNT-004750,2024-01-06 17:00:00,M20,密封件更换,True,7.25,2711.85,外部供应商,已修复,
MNT-004751,2026-04-07 21:00:00,M06,加热故障,True,1.16,5443.78,维修工B,已修复,更换备件
MNT-004752,2024-07-27 18:00:00,M25,滤芯更换,True,14.43,6794.75,维修工D,已修复,
MNT-004753,2025-04-10 13:00:00,M01,电气故障,True,6.86,3937.93,外部供应商,已修复,需要厂家支持
MNT-004754,2026-04-19 01:00:00,M24,滤芯更换,True,19.65,4936.41,外部供应商,待跟进,更换备件
MNT-004755,2025-10-31 22:00:00,M13,密封件更换,True,17.89,6216.86,维修工D,已修复,需要厂家支持
MNT-004756,2025-02-13 19:00:00,M17,换油,True,2.26,6408.11,维修工C,已修复,需要厂家支持
MNT-004757,2026-03-11 04:00:00,M09,换油,True,10.4,6911.79,维修工A,已修复,
MNT-004758,2025-06-12 05:00:00,M01,液压故障,True,12.89,4152.94,维修工A,已修复,
MNT-004759,2024-01-27 10:00:00,M22,预防性保养,False,3.62,1266.48,维修工A,已修复,
MNT-004760,2024-03-03 09:00:00,M15,故障维修,True,6.01,6043.44,维修工B,已修复,需要厂家支持
MNT-004761,2024-06-01 18:00:00,M26,加热故障,True,16.89,3829.39,维修工D,已修复,
MNT-004762,2026-02-14 21:00:00,M16,换油,True,22.72,5839.36,维修工C,已修复,建议大修
MNT-004763,2024-02-13 21:00:00,M22,预防性保养,False,2.06,1488.4,外部供应商,已修复,
MNT-004764,2025-12-09 09:00:00,M13,注射故障,True,7.09,1647.87,维修工B,已修复,
MNT-004765,2024-05-09 05:00:00,M11,液压故障,True,5.46,7259.19,维修工A,已修复,建议大修
MNT-004766,2025-10-19 10:00:00,M04,换油,True,2.65,7908.7,维修工A,已修复,建议大修
MNT-004767,2026-02-15 03:00:00,M22,换油,True,14.56,2642.66,外部供应商,已修复,建议大修
MNT-004768,2025-12-31 16:00:00,M29,电气故障,True,21.74,3335.14,维修工D,已修复,
MNT-004769,2025-07-03 04:00:00,M04,加热故障,True,18.96,1013.56,外部供应商,已修复,更换备件
MNT-004770,2024-06-05 10:00:00,M16,电气故障,True,2.06,502.55,维修工D,已修复,更换备件
MNT-004771,2025-06-04 04:00:00,M29,预防性保养,False,1.22,1490.85,外部供应商,已修复,建议大修
MNT-004772,2025-11-21 15:00:00,M14,液压故障,True,7.61,5960.14,维修工A,已修复,
MNT-004773,2024-04-07 04:00:00,M22,液压故障,True,18.13,3391.4,外部供应商,已修复,建议大修
MNT-004774,2024-05-22 03:00:00,M20,故障维修,True,23.32,5810.27,维修工C,已修复,建议大修
MNT-004775,2025-05-16 10:00:00,M15,电气故障,True,22.09,3974.0,维修工D,已修复,更换备件
MNT-004776,2025-10-10 03:00:00,M24,预防性保养,False,2.8,1200.22,维修工C,已修复,
MNT-004777,2025-12-05 19:00:00,M11,液压故障,True,10.06,698.85,维修工B,已修复,建议大修
MNT-004778,2024-01-06 02:00:00,M02,电气故障,True,12.44,3668.52,维修工C,已修复,建议大修
MNT-004779,2025-01-14 02:00:00,M13,电气故障,True,0.71,7200.55,维修工A,已修复,需要厂家支持
MNT-004780,2025-07-19 22:00:00,M19,液压故障,True,12.34,5258.87,维修工D,已修复,
MNT-004781,2024-12-07 23:00:00,M03,预防性保养,False,2.09,144.04,维修工C,已修复,
MNT-004782,2025-08-10 04:00:00,M22,滤芯更换,True,4.31,4182.71,维修工B,待跟进,建议大修
MNT-004783,2024-11-13 04:00:00,M05,电气故障,True,10.02,7034.27,维修工C,已修复,需要厂家支持
MNT-004784,2024-01-21 14:00:00,M13,锁模故障,True,14.37,1668.75,维修工C,已修复,
MNT-004785,2026-02-16 18:00:00,M27,加热故障,True,20.68,5438.23,维修工D,已修复,建议大修
MNT-004786,2026-03-27 23:00:00,M28,故障维修,True,11.38,1636.87,维修工C,已修复,建议大修
MNT-004787,2026-04-09 09:00:00,M20,电气故障,True,17.16,2395.73,外部供应商,已修复,
MNT-004788,2024-05-31 12:00:00,M06,液压故障,True,21.31,3694.85,维修工A,已修复,
MNT-004789,2025-10-18 10:00:00,M06,密封件更换,True,20.07,5732.34,维修工A,已修复,更换备件
MNT-004790,2024-11-25 10:00:00,M07,预防性保养,False,2.43,1457.33,维修工B,已修复,建议大修
MNT-004791,2024-12-03 22:00:00,M20,滤芯更换,True,3.11,4646.7,维修工B,待跟进,
MNT-004792,2024-01-11 09:00:00,M15,注射故障,True,23.15,985.09,维修工C,已修复,
MNT-004793,2026-02-17 13:00:00,M22,液压故障,True,15.47,6810.34,维修工D,已修复,更换备件
MNT-004794,2024-02-20 14:00:00,M09,故障维修,True,23.33,1689.73,维修工C,已修复,
MNT-004795,2025-08-14 23:00:00,M09,锁模故障,True,17.53,1812.53,维修工B,已修复,
MNT-004796,2025-06-14 00:00:00,M04,故障维修,True,21.36,3998.03,外部供应商,已修复,
MNT-004797,2026-04-18 15:00:00,M23,加热故障,True,4.54,793.96,维修工C,已修复,需要厂家支持
MNT-004798,2024-03-25 14:00:00,M26,预防性保养,False,2.02,1088.76,维修工C,已修复,建议大修
MNT-004799,2024-07-05 13:00:00,M26,滤芯更换,True,8.42,3359.47,外部供应商,已修复,
MNT-004800,2025-10-17 22:00:00,M08,液压故障,True,13.26,3242.84,外部供应商,待跟进,
MNT-004801,2025-12-19 11:00:00,M22,滤芯更换,True,23.4,423.16,维修工B,已修复,更换备件
MNT-004802,2024-07-02 22:00:00,M11,锁模故障,True,5.68,956.98,维修工C,已修复,
MNT-004803,2024-12-28 00:00:00,M24,密封件更换,True,7.73,2782.42,维修工A,待跟进,
MNT-004804,2025-02-09 12:00:00,M14,预防性保养,False,2.92,1146.7,外部供应商,已修复,需要厂家支持
MNT-004805,2025-10-01 21:00:00,M22,预防性保养,False,3.63,729.1,维修工C,已修复,
MNT-004806,2025-03-10 08:00:00,M25,密封件更换,True,11.47,2623.59,维修工D,已修复,建议大修
MNT-004807,2026-02-28 05:00:00,M07,预防性保养,False,3.13,662.77,维修工C,已修复,需要厂家支持
MNT-004808,2024-11-13 05:00:00,M17,电气故障,True,13.5,4248.64,维修工C,已修复,
MNT-004809,2025-06-14 13:00:00,M29,电气故障,True,22.21,968.16,维修工A,已修复,
MNT-004810,2025-03-10 15:00:00,M20,加热故障,True,4.85,7321.04,维修工A,已修复,更换备件
MNT-004811,2025-10-11 00:00:00,M04,密封件更换,True,18.94,2152.56,维修工C,已修复,建议大修
MNT-004812,2025-12-11 01:00:00,M26,换油,True,17.66,2341.86,维修工D,已修复,更换备件
MNT-004813,2025-10-15 15:00:00,M04,液压故障,True,18.93,5011.72,维修工D,已修复,需要厂家支持
MNT-004814,2024-09-12 03:00:00,M20,故障维修,True,20.38,5160.92,外部供应商,已修复,
MNT-004815,2024-11-25 05:00:00,M25,液压故障,True,16.9,6734.07,维修工B,已修复,
MNT-004816,2025-07-19 11:00:00,M28,滤芯更换,True,0.83,4692.89,维修工A,已修复,需要厂家支持
MNT-004817,2025-09-17 10:00:00,M01,滤芯更换,True,21.57,1826.63,维修工D,已修复,
MNT-004818,2025-10-30 00:00:00,M11,预防性保养,False,1.39,1171.48,维修工B,已修复,建议大修
MNT-004819,2025-11-26 16:00:00,M25,换油,True,7.43,2982.8,维修工C,已修复,
MNT-004820,2025-05-28 15:00:00,M08,换油,True,8.92,3168.38,维修工A,已修复,建议大修
MNT-004821,2026-03-29 07:00:00,M06,注射故障,True,21.63,1917.39,维修工A,已修复,更换备件
MNT-004822,2025-09-25 20:00:00,M23,锁模故障,True,10.45,3584.69,维修工B,已修复,更换备件
MNT-004823,2024-01-05 10:00:00,M26,预防性保养,False,1.34,794.63,维修工C,已修复,建议大修
MNT-004824,2026-03-29 18:00:00,M11,故障维修,True,4.91,1151.24,维修工C,已修复,更换备件
MNT-004825,2025-12-21 12:00:00,M28,预防性保养,False,1.39,1217.2,维修工B,已修复,
MNT-004826,2025-07-14 18:00:00,M24,电气故障,True,7.22,2891.95,维修工D,已修复,需要厂家支持
MNT-004827,2024-02-06 13:00:00,M03,注射故障,True,0.58,1646.09,维修工B,待跟进,
MNT-004828,2024-02-16 14:00:00,M26,密封件更换,True,5.16,4957.74,维修工D,已修复,建议大修
MNT-004829,2025-10-17 10:00:00,M24,锁模故障,True,12.04,6402.84,外部供应商,已修复,建议大修
MNT-004830,2024-10-31 16:00:00,M06,滤芯更换,True,1.14,2000.71,维修工B,已修复,需要厂家支持
MNT-004831,2025-07-19 13:00:00,M22,换油,True,14.84,1731.92,维修工A,已修复,更换备件
MNT-004832,2024-03-14 02:00:00,M04,电气故障,True,4.41,6690.87,维修工D,已修复,
