delivery_id,delivery_time,promised_time,sku,customer_id,customer_name,qty_delivered,amount_yuan,status,delay_hours,logistics_provider
DLV-0018006,2024-04-03 12:00:00,2024-04-05 03:00:00,WLC-019,C017,麦格纳,263,5175.84,OK,0,安能
DLV-0018007,2024-03-04 10:00:00,2024-03-06 09:00:00,HND-014,C003,伟世通,104,2358.72,OK,0,安能
DLV-0018008,2024-12-15 07:00:00,2024-12-14 13:00:00,BUM-001,C020,采埃孚,215,1115.85,LATE,18.0,安能
DLV-0018009,2024-06-12 16:00:00,2024-06-13 07:00:00,WLC-008,C005,比亚迪,143,2423.85,OK,0,京东物流
DLV-0018010,2024-08-25 10:00:00,2024-08-23 15:00:00,TLM-019,C020,采埃孚,161,4747.89,LATE,43.0,京东物流
DLV-0018011,2025-02-24 07:00:00,2025-02-22 08:00:00,DRH-004,C013,问界,272,4074.56,LATE,47.0,安能
DLV-0018012,2025-02-06 07:00:00,2025-02-05 02:00:00,HND-006,C016,安波福,120,1417.2,LATE,29.0,SF顺丰
DLV-0018013,2025-02-13 17:00:00,2025-02-14 12:00:00,DRH-024,C005,比亚迪,178,1415.1,OK,0,安能
DLV-0018014,2024-05-30 16:00:00,2024-05-29 07:00:00,TLM-001,C017,麦格纳,343,2342.69,LATE,33.0,客户自提
DLV-0018015,2026-03-07 07:00:00,2026-03-07 05:00:00,WLC-005,C008,岚图汽车,448,1720.32,LATE,2.0,德邦
DLV-0018016,2024-05-23 08:00:00,2024-05-22 22:00:00,DRH-020,C005,比亚迪,63,1911.42,LATE,10.0,安能
DLV-0018017,2025-03-24 15:00:00,2025-03-22 16:00:00,TLM-028,C011,理想汽车,104,3433.04,LATE,47.0,德邦
DLV-0018018,2025-04-11 08:00:00,2025-04-12 21:00:00,VEN-017,C009,路特斯,64,1450.24,OK,0,德邦
DLV-0018019,2025-11-20 08:00:00,2025-11-19 08:00:00,VEN-019,C011,理想汽车,436,7564.6,LATE,24.0,客户自提
DLV-0018020,2025-01-27 13:00:00,2025-01-28 14:00:00,BUM-007,C012,蔚来汽车,223,2261.22,OK,0,SF顺丰
DLV-0018021,2024-11-20 09:00:00,2024-11-21 15:00:00,TLP-003,C020,采埃孚,44,664.4,OK,0,德邦
DLV-0018022,2025-03-18 08:00:00,2025-03-18 10:00:00,BUM-022,C012,蔚来汽车,229,3615.91,OK,0,SF顺丰
DLV-0018023,2025-03-12 15:00:00,2025-03-14 04:00:00,DRH-005,C017,麦格纳,550,14168.0,OK,0,客户自提
DLV-0018024,2025-03-29 11:00:00,2025-03-31 09:00:00,DUO-021,C014,阿维塔,135,1274.4,OK,0,安能
DLV-0018025,2024-04-08 09:00:00,2024-04-07 23:00:00,LRB-005,C007,零跑汽车,201,4934.55,LATE,10.0,SF顺丰
DLV-0018026,2024-12-11 09:00:00,2024-12-10 14:00:00,DUO-002,C002,本田技研,60,1025.4,LATE,19.0,京东物流
DLV-0018027,2025-04-28 16:00:00,2025-04-27 08:00:00,WLC-023,C019,布雷博,154,3683.68,LATE,32.0,安能
DLV-0018028,2025-08-09 08:00:00,2025-08-10 04:00:00,LFR-015,C014,阿维塔,66,321.42,OK,0,SF顺丰
DLV-0018029,2025-07-31 15:00:00,2025-08-01 01:00:00,VEN-018,C007,零跑汽车,147,911.4,OK,0,宅急送
DLV-0018030,2024-01-13 12:00:00,2024-01-12 17:00:00,DRH-010,C007,零跑汽车,359,2355.04,LATE,19.0,德邦
DLV-0018031,2025-02-09 12:00:00,2025-02-09 20:00:00,HND-018,C011,理想汽车,474,1113.9,OK,0,客户自提
DLV-0018032,2024-12-12 15:00:00,2024-12-13 05:00:00,TLP-013,C003,伟世通,60,139.2,OK,0,SF顺丰
DLV-0018033,2024-08-03 13:00:00,2024-08-01 14:00:00,VEN-018,C013,问界,70,434.0,LATE,47.0,京东物流
DLV-0018034,2025-11-07 09:00:00,2025-11-05 09:00:00,DRH-026,C009,路特斯,80,239.2,LATE,48.0,宅急送
DLV-0018035,2024-05-28 16:00:00,2024-05-26 21:00:00,TLM-025,C003,伟世通,336,4529.28,LATE,43.0,SF顺丰
DLV-0018036,2025-05-04 13:00:00,2025-05-06 13:00:00,CUP-027,C006,小鹏汽车,301,6035.05,OK,0,客户自提
DLV-0018037,2026-02-02 10:00:00,2026-02-02 16:00:00,HND-003,C015,马瑞利,358,3848.5,OK,0,SF顺丰
DLV-0018038,2025-01-30 15:00:00,2025-01-29 12:00:00,CUP-003,C010,极氪,516,17647.2,LATE,27.0,京东物流
DLV-0018039,2024-07-05 07:00:00,2024-07-05 22:00:00,TLP-010,C013,问界,118,553.42,OK,0,SF顺丰
DLV-0018040,2026-04-27 14:00:00,2026-04-28 16:00:00,DUO-013,C003,伟世通,377,1338.35,OK,0,京东物流
DLV-0018041,2025-08-12 10:00:00,2025-08-10 14:00:00,WLC-011,C015,马瑞利,85,1389.75,LATE,44.0,客户自提
DLV-0018042,2025-11-15 12:00:00,2025-11-15 07:00:00,BUM-020,C020,采埃孚,81,2753.19,LATE,5.0,德邦
DLV-0018043,2024-06-17 08:00:00,2024-06-16 06:00:00,BUM-021,C001,东风彼欧,370,8413.8,LATE,26.0,德邦
DLV-0018044,2025-04-01 09:00:00,2025-03-30 13:00:00,DRH-022,C019,布雷博,824,10044.56,LATE,44.0,客户自提
DLV-0018045,2024-01-28 15:00:00,2024-01-26 22:00:00,VEN-014,C019,布雷博,152,1079.2,LATE,41.0,德邦
DLV-0018046,2026-02-18 17:00:00,2026-02-17 22:00:00,CUP-029,C019,布雷博,415,933.75,LATE,19.0,SF顺丰
DLV-0018047,2025-01-09 15:00:00,2025-01-09 00:00:00,CUP-024,C008,岚图汽车,136,251.6,LATE,15.0,客户自提
DLV-0018048,2025-02-10 15:00:00,2025-02-11 23:00:00,CUP-027,C008,岚图汽车,108,2165.4,OK,0,德邦
DLV-0018049,2026-01-01 13:00:00,2026-01-02 08:00:00,TLM-017,C006,小鹏汽车,369,4911.39,OK,0,京东物流
DLV-0018050,2025-03-10 16:00:00,2025-03-10 21:00:00,BUM-027,C005,比亚迪,278,2354.66,OK,0,安能
DLV-0018051,2024-10-14 15:00:00,2024-10-13 18:00:00,TLP-012,C009,路特斯,111,2369.85,LATE,21.0,宅急送
DLV-0018052,2025-01-26 08:00:00,2025-01-25 19:00:00,HND-004,C010,极氪,75,974.25,LATE,13.0,宅急送
DLV-0018053,2025-10-07 12:00:00,2025-10-09 00:00:00,BUM-020,C008,岚图汽车,53,1801.47,OK,0,京东物流
DLV-0018054,2024-03-09 13:00:00,2024-03-08 19:00:00,HND-022,C015,马瑞利,197,6353.25,LATE,18.0,安能
DLV-0018055,2025-11-22 09:00:00,2025-11-22 17:00:00,TLP-018,C003,伟世通,76,1356.6,OK,0,安能
DLV-0018056,2025-05-05 15:00:00,2025-05-06 19:00:00,LRB-019,C006,小鹏汽车,42,1422.12,OK,0,京东物流
DLV-0018057,2024-07-30 09:00:00,2024-07-30 11:00:00,DRH-004,C004,佛吉亚,86,1288.28,OK,0,宅急送
DLV-0018058,2024-09-21 08:00:00,2024-09-22 06:00:00,DRH-027,C011,理想汽车,117,2919.15,OK,0,客户自提
DLV-0018059,2026-03-03 13:00:00,2026-03-05 00:00:00,BUM-003,C016,安波福,130,2295.8,OK,0,德邦
DLV-0018060,2024-08-06 12:00:00,2024-08-06 06:00:00,TLM-005,C006,小鹏汽车,69,1473.84,LATE,6.0,宅急送
DLV-0018061,2025-01-26 15:00:00,2025-01-27 09:00:00,HND-009,C010,极氪,108,3289.68,OK,0,宅急送
DLV-0018062,2025-11-30 11:00:00,2025-11-29 22:00:00,TLM-021,C014,阿维塔,294,2019.78,LATE,13.0,京东物流
DLV-0018063,2025-12-30 12:00:00,2025-12-30 19:00:00,HND-027,C008,岚图汽车,82,2033.6,OK,0,宅急送
DLV-0018064,2025-12-21 08:00:00,2025-12-21 14:00:00,BUM-005,C018,李尔,207,3417.57,OK,0,德邦
DLV-0018065,2025-02-03 15:00:00,2025-02-03 23:00:00,VEN-028,C017,麦格纳,100,1791.0,OK,0,客户自提
DLV-0018066,2025-11-30 09:00:00,2025-11-28 13:00:00,WLC-013,C013,问界,431,10085.4,LATE,44.0,宅急送
DLV-0018067,2024-05-11 08:00:00,2024-05-13 01:00:00,DUO-009,C009,路特斯,398,8346.06,OK,0,德邦
DLV-0018068,2024-02-21 15:00:00,2024-02-21 08:00:00,TLM-013,C003,伟世通,227,6666.99,LATE,7.0,京东物流
DLV-0018069,2025-02-05 15:00:00,2025-02-05 07:00:00,LRB-016,C003,伟世通,475,11295.5,LATE,8.0,安能
DLV-0018070,2026-02-13 15:00:00,2026-02-12 11:00:00,VEN-014,C005,比亚迪,30,213.0,LATE,28.0,京东物流
DLV-0018071,2024-03-23 12:00:00,2024-03-23 07:00:00,LRB-012,C016,安波福,188,776.44,LATE,5.0,SF顺丰
DLV-0018072,2024-10-23 08:00:00,2024-10-22 11:00:00,WLC-002,C017,麦格纳,79,2039.78,LATE,21.0,安能
DLV-0018073,2024-02-15 15:00:00,2024-02-17 07:00:00,TLM-025,C011,理想汽车,192,2588.16,OK,0,安能
DLV-0018074,2024-01-10 12:00:00,2024-01-09 02:00:00,BUM-023,C003,伟世通,30,186.3,LATE,34.0,客户自提
DLV-0018075,2025-12-20 07:00:00,2025-12-21 15:00:00,TLM-006,C015,马瑞利,124,846.92,OK,0,京东物流
DLV-0018076,2024-01-23 17:00:00,2024-01-23 17:00:00,WLC-019,C009,路特斯,223,4388.64,OK,0,京东物流
DLV-0018077,2025-03-14 07:00:00,2025-03-13 17:00:00,VEN-025,C009,路特斯,30,407.1,LATE,14.0,德邦
DLV-0018078,2024-06-16 08:00:00,2024-06-15 22:00:00,VEN-018,C008,岚图汽车,353,2188.6,LATE,10.0,SF顺丰
DLV-0018079,2025-11-28 16:00:00,2025-11-28 23:00:00,CUP-005,C018,李尔,461,15157.68,OK,0,宅急送
DLV-0018080,2026-03-27 16:00:00,2026-03-27 12:00:00,DUO-011,C018,李尔,131,766.35,LATE,4.0,宅急送
DLV-0018081,2024-11-23 07:00:00,2024-11-24 18:00:00,TLP-012,C017,麦格纳,467,9970.45,OK,0,京东物流
DLV-0018082,2025-12-03 13:00:00,2025-12-01 13:00:00,VEN-012,C017,麦格纳,385,5755.75,LATE,48.0,京东物流
DLV-0018083,2025-07-15 16:00:00,2025-07-14 13:00:00,WLC-011,C017,麦格纳,431,7046.85,LATE,27.0,安能
DLV-0018084,2026-01-06 16:00:00,2026-01-05 09:00:00,DUO-010,C001,东风彼欧,41,624.84,LATE,31.0,德邦
DLV-0018085,2025-09-09 08:00:00,2025-09-10 09:00:00,WLC-025,C019,布雷博,338,8990.8,OK,0,安能
DLV-0018086,2025-08-18 17:00:00,2025-08-18 15:00:00,BUM-025,C005,比亚迪,109,2454.68,LATE,2.0,客户自提
DLV-0018087,2024-09-29 12:00:00,2024-10-01 10:00:00,BUM-026,C002,本田技研,120,1329.6,OK,0,京东物流
DLV-0018088,2025-07-27 12:00:00,2025-07-29 12:00:00,BUM-023,C013,问界,120,745.2,OK,0,SF顺丰
DLV-0018089,2025-06-26 12:00:00,2025-06-28 12:00:00,CUP-027,C011,理想汽车,243,4872.15,OK,0,安能
DLV-0018090,2024-02-15 08:00:00,2024-02-15 10:00:00,VEN-007,C012,蔚来汽车,224,3404.8,OK,0,安能
DLV-0018091,2025-10-14 08:00:00,2025-10-15 09:00:00,LRB-021,C007,零跑汽车,170,1854.7,OK,0,安能
DLV-0018092,2024-12-31 14:00:00,2024-12-30 04:00:00,VEN-019,C019,布雷博,110,1908.5,LATE,34.0,德邦
DLV-0018093,2025-11-08 12:00:00,2025-11-10 00:00:00,WLC-006,C006,小鹏汽车,266,3168.06,OK,0,SF顺丰
DLV-0018094,2025-08-06 14:00:00,2025-08-06 18:00:00,CUP-002,C013,问界,115,552.0,OK,0,宅急送
DLV-0018095,2025-05-09 13:00:00,2025-05-11 13:00:00,BUM-017,C002,本田技研,73,427.78,OK,0,客户自提
DLV-0018096,2024-02-23 11:00:00,2024-02-25 03:00:00,DUO-003,C020,采埃孚,156,248.04,OK,0,京东物流
DLV-0018097,2024-04-24 11:00:00,2024-04-26 07:00:00,HND-026,C020,采埃孚,319,9445.59,OK,0,客户自提
DLV-0018098,2025-09-28 10:00:00,2025-09-27 00:00:00,BUM-006,C014,阿维塔,802,18341.74,LATE,34.0,安能
DLV-0018099,2024-03-24 16:00:00,2024-03-26 00:00:00,WLC-003,C020,采埃孚,107,776.82,OK,0,京东物流
DLV-0018100,2024-09-23 16:00:00,2024-09-25 09:00:00,LRB-015,C014,阿维塔,488,10316.32,OK,0,安能
DLV-0018101,2024-09-10 15:00:00,2024-09-10 21:00:00,BUM-022,C007,零跑汽车,46,726.34,OK,0,德邦
DLV-0018102,2024-10-16 12:00:00,2024-10-17 00:00:00,TLP-004,C016,安波福,42,357.0,OK,0,京东物流
DLV-0018103,2024-02-02 15:00:00,2024-02-01 12:00:00,LRB-011,C020,采埃孚,69,365.7,LATE,27.0,宅急送
DLV-0018104,2024-06-01 08:00:00,2024-06-01 13:00:00,TLM-002,C014,阿维塔,554,2753.38,OK,0,客户自提
DLV-0018105,2024-04-15 07:00:00,2024-04-14 15:00:00,BUM-004,C006,小鹏汽车,272,8793.76,LATE,16.0,京东物流
DLV-0018106,2026-02-05 17:00:00,2026-02-05 23:00:00,LRB-019,C004,佛吉亚,103,3487.58,OK,0,SF顺丰
DLV-0018107,2025-02-22 18:00:00,2025-02-23 09:00:00,WLC-003,C001,东风彼欧,176,1277.76,OK,0,京东物流
DLV-0018108,2024-05-01 14:00:00,2024-04-30 06:00:00,BUM-025,C001,东风彼欧,288,6485.76,LATE,32.0,安能
DLV-0018109,2025-09-12 12:00:00,2025-09-13 02:00:00,TLP-002,C004,佛吉亚,40,265.6,OK,0,客户自提
DLV-0018110,2025-12-15 17:00:00,2025-12-17 12:00:00,DUO-009,C014,阿维塔,142,2977.74,OK,0,SF顺丰
DLV-0018111,2025-05-10 17:00:00,2025-05-11 10:00:00,CUP-028,C014,阿维塔,84,1023.96,OK,0,安能
DLV-0018112,2024-05-30 12:00:00,2024-06-01 04:00:00,DUO-002,C009,路特斯,126,2153.34,OK,0,宅急送
DLV-0018113,2025-01-24 09:00:00,2025-01-25 16:00:00,BUM-021,C004,佛吉亚,50,1137.0,OK,0,SF顺丰
DLV-0018114,2024-11-21 10:00:00,2024-11-21 17:00:00,BUM-012,C019,布雷博,343,9048.34,OK,0,安能
DLV-0018115,2024-01-02 15:00:00,2024-01-02 02:00:00,LRB-011,C012,蔚来汽车,64,339.2,LATE,13.0,德邦
DLV-0018116,2026-04-10 16:00:00,2026-04-11 11:00:00,CUP-009,C011,理想汽车,83,2512.41,OK,0,安能
DLV-0018117,2024-05-23 09:00:00,2024-05-21 22:00:00,LFR-004,C010,极氪,116,2163.4,LATE,35.0,德邦
DLV-0018118,2025-10-08 12:00:00,2025-10-07 04:00:00,VEN-027,C014,阿维塔,30,269.4,LATE,32.0,德邦
DLV-0018119,2025-09-23 15:00:00,2025-09-21 23:00:00,DUO-012,C009,路特斯,231,2640.33,LATE,40.0,客户自提
DLV-0018120,2026-01-27 10:00:00,2026-01-26 09:00:00,DUO-010,C011,理想汽车,1099,16748.76,LATE,25.0,德邦
DLV-0018121,2024-07-24 15:00:00,2024-07-26 14:00:00,WLC-024,C004,佛吉亚,156,1053.0,OK,0,宅急送
DLV-0018122,2025-03-26 17:00:00,2025-03-25 03:00:00,CUP-007,C002,本田技研,541,11431.33,LATE,38.0,安能
DLV-0018123,2025-07-25 09:00:00,2025-07-25 21:00:00,BUM-023,C001,东风彼欧,30,186.3,OK,0,SF顺丰
DLV-0018124,2024-04-10 10:00:00,2024-04-08 18:00:00,WLC-013,C007,零跑汽车,347,8119.8,LATE,40.0,京东物流
DLV-0018125,2025-02-18 17:00:00,2025-02-16 22:00:00,LRB-009,C019,布雷博,57,1541.28,LATE,43.0,安能
DLV-0018126,2025-06-28 08:00:00,2025-06-27 06:00:00,WLC-023,C004,佛吉亚,32,765.44,LATE,26.0,京东物流
DLV-0018127,2025-05-20 08:00:00,2025-05-20 16:00:00,VEN-001,C019,布雷博,1051,3678.5,OK,0,客户自提
DLV-0018128,2026-01-28 15:00:00,2026-01-30 01:00:00,LFR-008,C008,岚图汽车,43,852.26,OK,0,SF顺丰
DLV-0018129,2025-07-26 11:00:00,2025-07-24 20:00:00,BUM-019,C003,伟世通,102,1904.34,LATE,39.0,客户自提
DLV-0018130,2025-08-30 09:00:00,2025-08-30 07:00:00,CUP-001,C015,马瑞利,463,3055.8,LATE,2.0,德邦
DLV-0018131,2024-04-12 15:00:00,2024-04-13 17:00:00,DRH-001,C002,本田技研,202,6045.86,OK,0,德邦
DLV-0018132,2026-01-17 08:00:00,2026-01-16 06:00:00,DRH-024,C018,李尔,116,922.2,LATE,26.0,安能
DLV-0018133,2025-11-01 09:00:00,2025-10-31 05:00:00,TLM-013,C002,本田技研,37,1086.69,LATE,28.0,客户自提
DLV-0018134,2025-09-13 14:00:00,2025-09-14 08:00:00,VEN-030,C017,麦格纳,30,347.4,OK,0,德邦
DLV-0018135,2025-12-13 13:00:00,2025-12-14 13:00:00,LFR-016,C020,采埃孚,52,874.12,OK,0,客户自提
DLV-0018136,2024-05-17 14:00:00,2024-05-19 05:00:00,DRH-016,C015,马瑞利,93,1810.71,OK,0,SF顺丰
DLV-0018137,2026-03-20 13:00:00,2026-03-20 11:00:00,WLC-024,C013,问界,430,2902.5,LATE,2.0,京东物流
DLV-0018138,2024-05-22 11:00:00,2024-05-23 16:00:00,BUM-008,C020,采埃孚,97,2946.86,OK,0,安能
DLV-0018139,2025-12-02 14:00:00,2025-12-04 08:00:00,DUO-004,C004,佛吉亚,44,920.48,OK,0,宅急送
DLV-0018140,2025-01-03 17:00:00,2025-01-02 03:00:00,BUM-015,C014,阿维塔,76,867.92,LATE,38.0,宅急送
DLV-0018141,2024-02-20 12:00:00,2024-02-19 14:00:00,DRH-005,C004,佛吉亚,30,772.8,LATE,22.0,德邦
DLV-0018142,2024-06-18 13:00:00,2024-06-19 08:00:00,CUP-004,C010,极氪,149,5091.33,OK,0,安能
DLV-0018143,2024-01-22 12:00:00,2024-01-20 13:00:00,TLM-020,C008,岚图汽车,95,2994.4,LATE,47.0,德邦
DLV-0018144,2025-05-03 14:00:00,2025-05-03 11:00:00,LFR-016,C020,采埃孚,135,2269.35,LATE,3.0,宅急送
DLV-0018145,2024-02-20 18:00:00,2024-02-18 19:00:00,CUP-019,C005,比亚迪,165,2871.0,LATE,47.0,京东物流
DLV-0018146,2024-01-30 08:00:00,2024-01-28 19:00:00,LRB-019,C016,安波福,71,2404.06,LATE,37.0,SF顺丰
DLV-0018147,2024-01-15 07:00:00,2024-01-17 07:00:00,LFR-015,C011,理想汽车,288,1402.56,OK,0,客户自提
DLV-0018148,2024-11-09 12:00:00,2024-11-10 10:00:00,TLM-009,C007,零跑汽车,43,884.08,OK,0,客户自提
DLV-0018149,2026-01-04 10:00:00,2026-01-03 05:00:00,WLC-020,C019,布雷博,134,1579.86,LATE,29.0,宅急送
DLV-0018150,2024-04-10 08:00:00,2024-04-08 09:00:00,TLP-001,C017,麦格纳,106,815.14,LATE,47.0,安能
DLV-0018151,2025-01-21 18:00:00,2025-01-23 04:00:00,TLM-012,C005,比亚迪,188,5557.28,OK,0,京东物流
DLV-0018152,2025-07-05 10:00:00,2025-07-04 13:00:00,DRH-006,C012,蔚来汽车,206,3675.04,LATE,21.0,德邦
DLV-0018153,2024-05-30 17:00:00,2024-05-30 16:00:00,VEN-027,C002,本田技研,30,269.4,LATE,1.0,安能
DLV-0018154,2024-08-11 09:00:00,2024-08-12 14:00:00,CUP-026,C009,路特斯,60,697.8,OK,0,京东物流
DLV-0018155,2026-03-24 12:00:00,2026-03-25 13:00:00,CUP-019,C019,布雷博,446,7760.4,OK,0,客户自提
DLV-0018156,2024-03-21 11:00:00,2024-03-20 12:00:00,LRB-019,C004,佛吉亚,110,3724.6,LATE,23.0,京东物流
DLV-0018157,2026-02-24 12:00:00,2026-02-23 21:00:00,CUP-008,C015,马瑞利,228,478.8,LATE,15.0,SF顺丰
DLV-0018158,2025-01-10 12:00:00,2025-01-10 19:00:00,LFR-017,C011,理想汽车,106,2562.02,OK,0,客户自提
DLV-0018159,2025-06-02 13:00:00,2025-06-03 22:00:00,WLC-019,C003,伟世通,440,8659.2,OK,0,京东物流
DLV-0018160,2024-08-23 11:00:00,2024-08-24 12:00:00,BUM-025,C020,采埃孚,168,3783.36,OK,0,SF顺丰
DLV-0018161,2026-02-12 08:00:00,2026-02-13 12:00:00,TLM-019,C013,问界,420,12385.8,OK,0,安能
DLV-0018162,2025-12-24 14:00:00,2025-12-26 03:00:00,LRB-020,C008,岚图汽车,241,5270.67,OK,0,宅急送
DLV-0018163,2025-03-17 13:00:00,2025-03-18 12:00:00,TLP-012,C016,安波福,35,747.25,OK,0,客户自提
DLV-0018164,2025-12-28 17:00:00,2025-12-26 23:00:00,WLC-021,C003,伟世通,124,1112.28,LATE,42.0,客户自提
DLV-0018165,2024-12-29 10:00:00,2024-12-29 13:00:00,VEN-013,C018,李尔,280,8716.4,OK,0,安能
DLV-0018166,2026-03-06 18:00:00,2026-03-06 15:00:00,VEN-014,C001,东风彼欧,117,830.7,LATE,3.0,客户自提
DLV-0018167,2025-12-10 14:00:00,2025-12-08 14:00:00,DRH-006,C017,麦格纳,90,1605.6,LATE,48.0,京东物流
DLV-0018168,2024-02-15 17:00:00,2024-02-15 12:00:00,VEN-012,C016,安波福,277,4141.15,LATE,5.0,宅急送
DLV-0018169,2026-03-07 16:00:00,2026-03-07 03:00:00,TLP-023,C020,采埃孚,80,2036.8,LATE,13.0,宅急送
DLV-0018170,2025-08-21 18:00:00,2025-08-23 06:00:00,HND-009,C020,采埃孚,134,4081.64,OK,0,SF顺丰
DLV-0018171,2024-11-10 16:00:00,2024-11-09 23:00:00,TLP-025,C003,伟世通,30,92.1,LATE,17.0,京东物流
DLV-0018172,2025-12-12 14:00:00,2025-12-12 16:00:00,DRH-021,C020,采埃孚,69,264.27,OK,0,宅急送
DLV-0018173,2024-03-20 11:00:00,2024-03-20 20:00:00,WLC-008,C020,采埃孚,189,3203.55,OK,0,宅急送
DLV-0018174,2026-04-24 10:00:00,2026-04-22 11:00:00,HND-021,C012,蔚来汽车,139,3696.01,LATE,47.0,宅急送
DLV-0018175,2024-01-10 17:00:00,2024-01-12 02:00:00,BUM-011,C008,岚图汽车,274,7858.32,OK,0,京东物流
DLV-0018176,2026-02-05 18:00:00,2026-02-07 04:00:00,DUO-001,C015,马瑞利,138,2521.26,OK,0,宅急送
DLV-0018177,2024-09-16 18:00:00,2024-09-17 18:00:00,VEN-016,C012,蔚来汽车,1293,43173.27,OK,0,德邦
DLV-0018178,2026-04-16 14:00:00,2026-04-14 15:00:00,LRB-005,C013,问界,56,1374.8,LATE,47.0,京东物流
DLV-0018179,2025-02-21 10:00:00,2025-02-22 20:00:00,BUM-003,C020,采埃孚,646,11408.36,OK,0,SF顺丰
DLV-0018180,2024-01-07 17:00:00,2024-01-08 05:00:00,HND-017,C001,东风彼欧,199,4374.02,OK,0,客户自提
DLV-0018181,2026-01-05 10:00:00,2026-01-04 20:00:00,DUO-024,C014,阿维塔,269,2649.65,LATE,14.0,安能
DLV-0018182,2025-12-09 17:00:00,2025-12-09 09:00:00,BUM-003,C002,本田技研,122,2154.52,LATE,8.0,宅急送
DLV-0018183,2024-03-14 15:00:00,2024-03-12 17:00:00,VEN-010,C019,布雷博,512,6707.2,LATE,46.0,京东物流
DLV-0018184,2024-12-29 10:00:00,2024-12-29 10:00:00,CUP-019,C004,佛吉亚,196,3410.4,OK,0,安能
DLV-0018185,2024-04-24 11:00:00,2024-04-22 16:00:00,BUM-013,C005,比亚迪,241,1409.85,LATE,43.0,宅急送
DLV-0018186,2024-05-30 10:00:00,2024-05-31 10:00:00,HND-004,C020,采埃孚,211,2740.89,OK,0,安能
DLV-0018187,2024-08-29 10:00:00,2024-08-30 02:00:00,BUM-024,C008,岚图汽车,64,1776.0,OK,0,德邦
DLV-0018188,2024-02-24 16:00:00,2024-02-22 19:00:00,BUM-009,C006,小鹏汽车,513,11352.69,LATE,45.0,德邦
DLV-0018189,2024-06-10 10:00:00,2024-06-11 11:00:00,WLC-024,C006,小鹏汽车,247,1667.25,OK,0,德邦
DLV-0018190,2024-08-21 09:00:00,2024-08-21 00:00:00,CUP-007,C007,零跑汽车,264,5578.32,LATE,9.0,京东物流
DLV-0018191,2024-04-21 18:00:00,2024-04-23 18:00:00,TLM-016,C014,阿维塔,828,28706.76,OK,0,德邦
DLV-0018192,2025-11-25 11:00:00,2025-11-23 16:00:00,LFR-008,C013,问界,60,1189.2,LATE,43.0,客户自提
DLV-0018193,2024-09-07 07:00:00,2024-09-07 23:00:00,TLP-002,C006,小鹏汽车,123,816.72,OK,0,安能
DLV-0018194,2026-04-14 16:00:00,2026-04-14 14:00:00,TLM-018,C009,路特斯,179,5303.77,LATE,2.0,德邦
DLV-0018195,2024-09-06 10:00:00,2024-09-05 02:00:00,LRB-008,C020,采埃孚,124,3889.88,LATE,32.0,宅急送
DLV-0018196,2024-11-04 18:00:00,2024-11-04 12:00:00,CUP-016,C020,采埃孚,89,1344.79,LATE,6.0,德邦
DLV-0018197,2026-04-21 08:00:00,2026-04-22 16:00:00,BUM-005,C012,蔚来汽车,500,8255.0,OK,0,客户自提
DLV-0018198,2025-05-26 08:00:00,2025-05-28 08:00:00,BUM-009,C012,蔚来汽车,299,6616.87,OK,0,安能
DLV-0018199,2025-12-16 12:00:00,2025-12-17 19:00:00,BUM-021,C016,安波福,188,4275.12,OK,0,宅急送
DLV-0018200,2024-10-05 13:00:00,2024-10-06 20:00:00,BUM-015,C008,岚图汽车,451,5150.42,OK,0,京东物流
DLV-0018201,2024-11-15 18:00:00,2024-11-16 02:00:00,CUP-013,C019,布雷博,204,3957.6,OK,0,宅急送
DLV-0018202,2025-05-02 17:00:00,2025-05-01 08:00:00,TLM-018,C019,布雷博,152,4503.76,LATE,33.0,客户自提
DLV-0018203,2025-03-13 16:00:00,2025-03-12 01:00:00,LRB-017,C011,理想汽车,84,2137.8,LATE,39.0,安能
DLV-0018204,2025-04-06 09:00:00,2025-04-06 12:00:00,TLP-003,C007,零跑汽车,209,3155.9,OK,0,安能
DLV-0018205,2024-08-18 09:00:00,2024-08-17 20:00:00,TLM-021,C007,零跑汽车,546,3751.02,LATE,13.0,客户自提
DLV-0018206,2024-11-03 17:00:00,2024-11-02 10:00:00,TLP-004,C004,佛吉亚,385,3272.5,LATE,31.0,德邦
DLV-0018207,2024-12-13 11:00:00,2024-12-11 16:00:00,VEN-006,C001,东风彼欧,84,1172.64,LATE,43.0,德邦
DLV-0018208,2024-09-25 12:00:00,2024-09-26 13:00:00,LRB-009,C020,采埃孚,375,10140.0,OK,0,宅急送
DLV-0018209,2024-05-10 15:00:00,2024-05-10 00:00:00,HND-010,C001,东风彼欧,287,9278.71,LATE,15.0,客户自提
DLV-0018210,2024-03-16 10:00:00,2024-03-14 10:00:00,VEN-003,C012,蔚来汽车,239,7019.43,LATE,48.0,宅急送
DLV-0018211,2024-02-17 13:00:00,2024-02-16 17:00:00,DRH-025,C016,安波福,125,1313.75,LATE,20.0,客户自提
DLV-0018212,2024-01-31 15:00:00,2024-02-02 00:00:00,HND-009,C008,岚图汽车,126,3837.96,OK,0,安能
DLV-0018213,2025-09-12 14:00:00,2025-09-12 02:00:00,HND-021,C020,采埃孚,52,1382.68,LATE,12.0,京东物流
DLV-0018214,2024-04-24 13:00:00,2024-04-24 08:00:00,BUM-024,C015,马瑞利,82,2275.5,LATE,5.0,宅急送
