snapshot_date,sku,family,wip_qty,finished_goods_qty,reorder_point,value_yuan,status,aging_days
2024-05-28,BUM-020,BUM,242,408,365,13867.92,低库存预警,0
2024-05-28,HND-008,HND,118,1348,489,33403.44,正常,15
2024-05-28,CUP-008,CUP,489,1620,317,3402.0,正常,30
2024-05-28,LRB-022,LRB,302,750,403,13230.0,正常,5
2024-05-28,TLP-008,TLP,48,1676,556,40089.92,过库存,15
2024-05-28,HND-003,HND,49,1384,123,14878.0,过库存,2
2024-05-28,VEN-001,VEN,365,1045,452,3657.5,低库存预警,25
2024-05-28,VEN-014,VEN,14,474,312,3365.4,正常,3
2024-05-28,HND-002,HND,459,191,461,1757.2,正常,17
2024-05-28,LFR-005,LFR,336,1777,427,3038.67,正常,18
2024-05-28,DUO-012,DUO,315,1494,716,17076.42,正常,9
2024-05-28,LRB-003,LRB,32,446,383,8759.44,低库存预警,27
2024-05-28,HND-026,HND,171,1498,159,44355.78,低库存预警,2
2024-05-28,DRH-016,DRH,43,539,365,10494.33,正常,30
2024-05-28,LRB-015,LRB,187,1213,368,25642.82,低库存预警,0
2024-05-29,LFR-021,LFR,351,500,349,9785.0,正常,17
2024-05-29,DRH-011,DRH,368,1274,392,38793.3,正常,21
2024-05-29,TLP-025,TLP,147,1093,568,3355.51,低库存预警,10
2024-05-29,CUP-019,CUP,427,1663,536,28936.2,过库存,16
2024-05-29,HND-014,HND,432,723,585,16397.64,过库存,10
2024-05-29,CUP-016,CUP,123,305,513,4608.55,低库存预警,21
2024-05-29,TLP-010,TLP,198,1571,567,7367.99,过库存,4
2024-05-29,VEN-028,VEN,352,1743,121,31217.13,正常,24
2024-05-29,DUO-015,DUO,147,1622,733,33607.84,正常,17
2024-05-29,DUO-008,DUO,280,1764,256,17057.88,正常,7
2024-05-29,BUM-009,BUM,124,352,772,7789.76,正常,13
2024-05-29,WLC-022,WLC,351,818,620,27476.62,正常,17
2024-05-29,TLP-019,TLP,357,26,265,65.52,正常,23
2024-05-29,TLM-028,TLM,278,378,293,12477.78,过库存,27
2024-05-29,TLP-018,TLP,264,982,733,17528.7,正常,30
2024-05-29,TLM-017,TLM,278,1403,269,18673.93,过库存,22
2024-05-29,TLM-011,TLM,83,509,489,17499.42,正常,22
2024-05-29,VEN-013,VEN,46,1941,798,60423.33,正常,10
2024-05-29,VEN-029,VEN,63,1049,432,12157.91,正常,21
2024-05-29,DRH-017,DRH,214,213,188,1101.21,正常,23
2024-05-29,VEN-020,VEN,266,667,454,1287.31,低库存预警,6
2024-05-29,TLM-003,TLM,451,1526,290,12391.12,正常,6
2024-05-29,BUM-006,BUM,364,1999,488,45717.13,正常,28
2024-05-29,LRB-005,LRB,261,1188,297,29165.4,过库存,16
2024-05-29,CUP-004,CUP,201,1548,664,52895.16,过库存,11
2024-05-29,DUO-019,DUO,481,331,689,4839.22,过库存,12
2024-05-29,DUO-016,DUO,406,1849,636,41990.79,低库存预警,25
2024-05-29,TLM-023,TLM,322,6,284,184.56,低库存预警,16
2024-05-29,WLC-017,WLC,80,1507,449,3888.06,过库存,19
2024-05-29,TLP-007,TLP,84,289,727,3363.96,正常,22
2024-05-29,TLP-024,TLP,175,1513,230,5295.5,正常,13
2024-05-29,TLM-009,TLM,439,1849,634,38015.44,正常,30
2024-05-29,BUM-026,BUM,294,639,114,7080.12,正常,0
2024-05-29,BUM-017,BUM,335,1457,464,8538.02,正常,6
2024-05-29,DUO-005,DUO,132,109,313,1299.28,正常,26
2024-05-29,BUM-013,BUM,33,4,380,23.4,正常,0
2024-05-29,DUO-013,DUO,176,61,179,216.55,正常,24
2024-05-29,CUP-002,CUP,164,1883,785,9038.4,正常,10
2024-05-29,BUM-015,BUM,200,1850,759,21127.0,正常,20
2024-05-29,CUP-025,CUP,188,1048,279,34164.8,正常,24
2024-05-29,VEN-027,VEN,29,1407,605,12634.86,过库存,9
2024-05-29,LRB-007,LRB,461,395,557,2042.15,正常,25
2024-05-29,LFR-013,LFR,196,1657,774,19005.79,正常,8
2024-05-29,HND-007,HND,312,1135,229,4449.2,正常,9
2024-05-29,CUP-024,CUP,437,1114,225,2060.9,正常,19
2024-05-29,BUM-005,BUM,399,369,225,6092.19,正常,11
2024-05-29,DUO-018,DUO,354,1594,327,4080.64,过库存,13
2024-05-29,HND-023,HND,26,1669,318,15738.67,正常,22
2024-05-29,HND-024,HND,124,650,564,13604.5,过库存,25
2024-05-29,CUP-018,CUP,428,1807,748,33375.29,正常,22
2024-05-29,BUM-011,BUM,364,10,550,286.8,低库存预警,30
2024-05-29,WLC-004,WLC,37,126,788,830.34,正常,9
2024-05-29,HND-003,HND,269,1670,454,17952.5,正常,20
2024-05-29,DRH-004,DRH,39,711,777,10650.78,正常,1
2024-05-29,CUP-026,CUP,464,1300,344,15119.0,过库存,20
2024-05-29,DRH-026,DRH,134,61,189,182.39,正常,27
2024-05-29,CUP-006,CUP,12,1208,744,22939.92,低库存预警,19
2024-05-29,LRB-002,LRB,342,1005,375,25918.95,正常,23
2024-05-29,BUM-012,BUM,356,987,239,26037.06,正常,7
2024-05-29,TLP-013,TLP,234,1245,185,2888.4,低库存预警,5
2024-05-30,VEN-008,VEN,122,1304,316,43318.88,过库存,6
2024-05-30,DUO-021,DUO,390,404,436,3813.76,正常,21
2024-05-30,HND-004,HND,44,1144,677,14860.56,低库存预警,26
2024-05-30,TLP-007,TLP,462,1501,616,17471.64,过库存,4
2024-05-30,BUM-004,BUM,378,42,772,1357.86,正常,15
2024-05-30,TLP-009,TLP,217,1516,690,38748.96,低库存预警,18
2024-05-30,LFR-006,LFR,8,816,275,6136.32,正常,18
2024-05-30,CUP-027,CUP,250,181,681,3629.05,低库存预警,17
2024-05-30,BUM-019,BUM,282,150,192,2800.5,过库存,19
2024-05-30,HND-010,HND,258,1662,684,53732.46,过库存,3
2024-05-30,BUM-011,BUM,87,97,621,2781.96,正常,9
2024-05-30,DRH-012,DRH,472,1866,769,45754.32,正常,15
2024-05-30,BUM-025,BUM,219,468,700,10539.36,正常,7
2024-05-30,LFR-010,LFR,395,1379,534,28793.52,过库存,27
2024-05-30,DRH-013,DRH,408,644,166,5287.24,正常,9
2024-05-30,WLC-024,WLC,235,1675,745,11306.25,过库存,12
2024-05-30,DRH-001,DRH,222,1651,315,49414.43,过库存,26
2024-05-30,DRH-016,DRH,412,1712,739,33332.64,低库存预警,4
2024-05-30,DUO-017,DUO,240,888,252,11970.24,正常,6
2024-05-30,CUP-004,CUP,319,561,749,19169.37,正常,4
2024-05-30,CUP-022,CUP,258,160,541,2428.8,低库存预警,28
2024-05-30,CUP-017,CUP,131,845,774,10469.55,正常,5
2024-05-30,DRH-004,DRH,407,1933,172,28956.34,正常,18
2024-05-30,CUP-006,CUP,370,70,763,1329.3,正常,0
2024-05-30,DRH-018,DRH,168,1309,261,26860.68,过库存,23
2024-05-30,VEN-009,VEN,338,657,341,5978.7,过库存,20
2024-05-30,VEN-025,VEN,332,1628,711,22091.96,过库存,29
2024-05-30,LRB-003,LRB,346,1683,364,33054.12,低库存预警,11
2024-05-30,VEN-011,VEN,189,1707,232,55153.17,低库存预警,20
2024-05-30,TLP-019,TLP,301,1587,413,3999.24,正常,22
2024-05-30,LRB-013,LRB,125,544,112,18691.84,正常,7
2024-05-30,TLP-014,TLP,320,175,414,5685.75,正常,25
2024-05-30,DRH-010,DRH,460,1649,647,10817.44,正常,10
2024-05-30,CUP-015,CUP,155,1095,300,33364.65,正常,14
2024-05-30,HND-015,HND,149,1329,167,18433.23,正常,19
2024-05-30,CUP-003,CUP,427,588,774,20109.6,正常,20
2024-05-30,CUP-014,CUP,273,1091,150,20565.35,正常,21
2024-05-30,TLM-028,TLM,110,542,121,17891.42,正常,27
2024-05-30,TLP-017,TLP,243,442,765,12787.06,正常,5
2024-05-30,LFR-022,LFR,330,847,429,29526.42,正常,26
2024-05-30,CUP-010,CUP,225,1625,438,46653.75,低库存预警,8
2024-05-30,WLC-002,WLC,17,1562,691,40330.84,过库存,17
2024-05-30,TLM-014,TLM,225,856,155,18455.36,低库存预警,30
2024-05-30,BUM-013,BUM,258,389,400,2275.65,正常,24
2024-05-30,TLP-011,TLP,382,399,495,13673.73,正常,6
2024-05-30,DUO-006,DUO,98,1426,716,47129.3,过库存,10
2024-05-30,VEN-002,VEN,416,856,169,28556.16,低库存预警,3
2024-05-30,WLC-022,WLC,125,309,269,10379.31,低库存预警,9
2024-05-30,BUM-026,BUM,343,1632,253,18082.56,正常,19
2024-05-30,DUO-024,DUO,108,262,540,2580.7,正常,1
2024-05-30,HND-026,HND,97,1763,622,52202.43,低库存预警,0
2024-05-30,TLP-015,TLP,108,1996,604,40219.4,过库存,5
2024-05-30,BUM-002,BUM,43,260,735,5634.2,过库存,19
2024-05-30,WLC-025,WLC,490,1450,655,38570.0,低库存预警,19
2024-05-30,VEN-024,VEN,420,456,218,6156.0,正常,30
2024-05-30,VEN-026,VEN,88,524,246,11119.28,低库存预警,17
2024-05-30,TLP-018,TLP,392,1070,518,19099.5,正常,18
2024-05-30,TLM-020,TLM,197,643,325,20267.36,正常,24
2024-05-30,DRH-029,DRH,210,1606,338,30594.3,正常,16
2024-05-30,HND-008,HND,3,360,589,8920.8,正常,21
2024-05-31,DRH-021,DRH,296,831,428,3182.73,正常,13
2024-05-31,TLM-007,TLM,318,1436,348,4781.88,过库存,5
2024-05-31,TLP-009,TLP,298,1832,123,46825.92,正常,21
2024-05-31,DUO-008,DUO,474,144,403,1392.48,正常,8
2024-05-31,DRH-008,DRH,453,609,431,21235.83,过库存,10
2024-05-31,CUP-017,CUP,321,563,118,6975.57,正常,21
2024-05-31,BUM-001,BUM,448,136,466,705.84,正常,19
2024-05-31,BUM-014,BUM,335,1388,393,10521.04,低库存预警,19
2024-05-31,HND-001,HND,103,969,226,6443.85,正常,2
2024-05-31,TLP-021,TLP,48,356,199,3090.08,正常,18
2024-05-31,DUO-006,DUO,177,1491,754,49277.55,正常,26
2024-05-31,DRH-022,DRH,101,1678,141,20454.82,正常,29
2024-05-31,DUO-007,DUO,420,1377,427,16716.78,正常,19
2024-05-31,LFR-007,LFR,70,533,170,1854.84,低库存预警,16
2024-05-31,LRB-018,LRB,379,640,739,6937.6,正常,6
2024-05-31,DUO-002,DUO,61,370,131,6323.3,低库存预警,10
2024-05-31,VEN-009,VEN,168,1291,570,11748.1,低库存预警,22
2024-05-31,TLM-015,TLM,181,721,569,5371.45,低库存预警,15
2024-05-31,WLC-015,WLC,316,1815,296,39167.7,过库存,26
2024-05-31,BUM-020,BUM,331,340,157,11556.6,正常,22
2024-05-31,BUM-005,BUM,35,1631,541,26927.81,正常,19
2024-05-31,TLP-015,TLP,252,1723,724,34718.45,低库存预警,11
2024-05-31,TLP-019,TLP,427,1161,611,2925.72,正常,10
2024-05-31,DUO-015,DUO,113,1000,173,20720.0,正常,23
2024-05-31,BUM-027,BUM,365,74,474,626.78,正常,8
2024-05-31,TLM-009,TLM,344,1256,683,25823.36,正常,9
2024-05-31,TLP-006,TLP,463,183,482,5206.35,正常,9
2024-05-31,TLM-008,TLM,333,79,636,1839.91,低库存预警,28
2024-05-31,TLM-004,TLM,415,1157,509,37544.65,正常,15
2024-05-31,VEN-008,VEN,100,513,508,17041.86,正常,14
2024-05-31,BUM-007,BUM,411,1023,644,10373.22,过库存,16
2024-05-31,BUM-010,BUM,198,537,528,16813.47,正常,15
2024-05-31,CUP-006,CUP,6,137,575,2601.63,正常,19
2024-05-31,TLP-008,TLP,196,195,155,4664.4,正常,11
2024-05-31,DUO-025,DUO,413,911,703,11086.87,正常,7
2024-05-31,HND-018,HND,60,1497,364,3517.95,正常,13
2024-05-31,DRH-014,DRH,1,1241,565,9394.37,正常,11
2024-05-31,TLP-005,TLP,366,1980,455,11385.0,过库存,30
2024-05-31,DRH-001,DRH,228,697,654,20861.21,正常,30
2024-05-31,VEN-021,VEN,125,1129,232,33587.75,低库存预警,12
2024-05-31,BUM-011,BUM,187,1132,449,32465.76,正常,29
2024-05-31,DRH-005,DRH,117,360,150,9273.6,正常,11
2024-05-31,VEN-018,VEN,153,693,667,4296.6,低库存预警,11
2024-05-31,HND-021,HND,55,792,726,21059.28,低库存预警,29
2024-05-31,CUP-009,CUP,3,698,396,21128.46,正常,7
2024-05-31,TLM-020,TLM,200,1280,347,40345.6,正常,6
2024-05-31,VEN-027,VEN,73,1925,477,17286.5,正常,22
2024-05-31,LRB-012,LRB,353,1623,260,6702.99,正常,8
2024-05-31,VEN-029,VEN,160,895,556,10373.05,正常,5
2024-05-31,CUP-005,CUP,212,1773,427,58296.24,正常,13
2024-05-31,LRB-008,LRB,492,995,780,31213.15,正常,21
2024-05-31,VEN-013,VEN,346,507,350,15782.91,正常,9
2024-05-31,LFR-002,LFR,185,1357,703,14709.88,过库存,15
2024-05-31,WLC-024,WLC,407,471,104,3179.25,正常,16
2024-05-31,CUP-012,CUP,386,926,642,14241.88,低库存预警,10
2024-05-31,BUM-016,BUM,7,1404,781,12327.12,正常,5
2024-05-31,HND-014,HND,276,578,725,13109.04,正常,15
2024-05-31,WLC-002,WLC,421,1491,168,38497.62,正常,2
2024-05-31,DUO-004,DUO,342,1641,676,34329.72,低库存预警,11
2024-05-31,TLP-001,TLP,328,510,244,3921.9,正常,17
2024-06-01,TLP-003,TLP,223,1003,306,15145.3,正常,10
2024-06-01,LFR-021,LFR,250,455,303,8904.35,正常,20
2024-06-01,LRB-015,LRB,206,1175,710,24839.5,过库存,1
2024-06-01,LFR-013,LFR,323,1790,469,20531.3,过库存,13
2024-06-01,BUM-008,BUM,225,878,520,26673.64,低库存预警,26
2024-06-01,BUM-023,BUM,176,734,699,4558.14,低库存预警,22
2024-06-01,TLP-018,TLP,381,1444,340,25775.4,低库存预警,18
2024-06-01,CUP-022,CUP,226,1524,599,23134.32,正常,0
2024-06-01,HND-021,HND,298,1290,778,34301.1,低库存预警,25
2024-06-01,DUO-010,DUO,495,676,698,10302.24,低库存预警,20
2024-06-01,DUO-007,DUO,165,1658,266,20128.12,正常,17
2024-06-01,VEN-015,VEN,195,1393,707,44339.19,正常,21
2024-06-01,HND-002,HND,379,1592,112,14646.4,正常,26
2024-06-01,LRB-021,LRB,411,1602,601,17477.82,过库存,7
2024-06-01,LRB-022,LRB,148,1962,307,34609.68,低库存预警,0
2024-06-01,TLM-020,TLM,186,1233,419,38864.16,正常,8
2024-06-01,LFR-020,LFR,493,609,759,18927.72,正常,9
2024-06-01,BUM-010,BUM,249,900,254,28179.0,低库存预警,16
2024-06-01,BUM-007,BUM,141,642,652,6509.88,正常,7
2024-06-01,HND-027,HND,475,602,175,14929.6,过库存,21
2024-06-01,HND-017,HND,34,1572,387,34552.56,正常,23
2024-06-01,LRB-006,LRB,309,1489,789,50894.02,正常,17
2024-06-01,CUP-024,CUP,127,99,176,183.15,正常,5
2024-06-01,LRB-014,LRB,132,8,203,151.68,正常,28
2024-06-01,WLC-011,WLC,171,1046,563,17102.1,过库存,6
2024-06-01,BUM-011,BUM,275,1042,581,29884.56,正常,13
2024-06-01,DRH-010,DRH,293,1370,491,8987.2,正常,3
2024-06-01,HND-007,HND,26,993,518,3892.56,过库存,0
2024-06-01,DUO-019,DUO,124,1807,719,26418.34,过库存,4
2024-06-01,WLC-003,WLC,281,106,356,769.56,正常,2
2024-06-01,DUO-015,DUO,108,262,513,5428.64,过库存,27
2024-06-01,LRB-001,LRB,223,1851,552,23341.11,正常,6
2024-06-01,VEN-024,VEN,382,199,145,2686.5,正常,28
2024-06-01,DUO-011,DUO,346,1098,449,6423.3,正常,9
2024-06-01,LRB-019,LRB,246,770,287,26072.2,低库存预警,13
2024-06-01,CUP-010,CUP,491,1845,190,52969.95,过库存,4
2024-06-01,TLP-024,TLP,306,73,506,255.5,低库存预警,16
2024-06-01,BUM-019,BUM,244,61,573,1138.87,正常,17
2024-06-01,DRH-026,DRH,47,486,438,1453.14,正常,24
2024-06-01,TLM-009,TLM,433,1612,107,33142.72,低库存预警,23
2024-06-01,LFR-002,LFR,268,244,791,2644.96,正常,3
2024-06-01,LRB-012,LRB,338,1490,208,6153.7,低库存预警,19
2024-06-01,LRB-020,LRB,287,1541,568,33701.67,过库存,24
2024-06-01,HND-026,HND,109,1593,525,47168.73,过库存,14
2024-06-01,VEN-012,VEN,183,1610,610,24069.5,正常,4
2024-06-01,WLC-009,WLC,96,1120,178,34641.6,低库存预警,13
2024-06-01,DUO-016,DUO,305,1137,230,25821.27,低库存预警,15
2024-06-01,TLP-010,TLP,231,1921,290,9009.49,过库存,26
2024-06-01,HND-003,HND,417,828,648,8901.0,过库存,30
2024-06-01,TLM-002,TLM,200,1584,588,7872.48,正常,2
2024-06-01,TLM-022,TLM,108,1080,252,4536.0,正常,7
2024-06-01,DRH-023,DRH,221,200,308,1644.0,正常,26
2024-06-01,VEN-025,VEN,190,1211,142,16433.27,低库存预警,7
2024-06-01,TLP-009,TLP,386,185,412,4728.6,正常,16
2024-06-01,VEN-006,VEN,322,806,380,11251.76,过库存,4
2024-06-01,VEN-017,VEN,347,1660,544,37615.6,低库存预警,16
2024-06-01,CUP-026,CUP,9,1115,262,12967.45,正常,13
2024-06-01,DUO-021,DUO,451,995,512,9392.8,正常,22
2024-06-01,CUP-028,CUP,441,1013,705,12348.47,正常,17
2024-06-01,VEN-011,VEN,290,1619,464,52309.89,正常,2
2024-06-02,DRH-007,DRH,81,1043,668,9157.54,低库存预警,20
2024-06-02,LRB-007,LRB,144,701,499,3624.17,过库存,0
2024-06-02,LRB-011,LRB,401,632,692,3349.6,正常,25
2024-06-02,BUM-014,BUM,430,79,754,598.82,过库存,30
2024-06-02,CUP-024,CUP,157,849,533,1570.65,正常,11
2024-06-02,TLM-018,TLM,143,1369,403,40563.47,过库存,17
2024-06-02,WLC-022,WLC,378,928,559,31171.52,正常,7
2024-06-02,CUP-006,CUP,318,845,245,16046.55,正常,30
2024-06-02,HND-008,HND,340,1336,747,33106.08,正常,24
2024-06-02,TLM-005,TLM,87,1276,269,27255.36,正常,17
2024-06-02,DRH-016,DRH,350,390,215,7593.3,过库存,21
2024-06-02,HND-010,HND,291,207,500,6692.31,正常,5
2024-06-02,WLC-006,WLC,364,1986,787,23653.26,正常,6
2024-06-02,TLP-018,TLP,263,1716,333,30630.6,低库存预警,11
2024-06-02,VEN-026,VEN,121,244,626,5177.68,正常,11
2024-06-02,VEN-024,VEN,243,970,354,13095.0,低库存预警,18
2024-06-02,TLM-002,TLM,434,771,667,3831.87,过库存,18
2024-06-02,LFR-009,LFR,61,1811,455,29772.84,正常,2
2024-06-02,HND-016,HND,245,379,541,5764.59,正常,7
2024-06-02,DUO-006,DUO,380,997,581,32950.85,过库存,6
2024-06-02,LRB-009,LRB,337,1976,407,53431.04,正常,13
2024-06-02,TLP-003,TLP,385,1203,320,18165.3,过库存,2
2024-06-02,WLC-005,WLC,414,1356,533,5207.04,正常,4
2024-06-02,VEN-015,VEN,494,1788,441,56912.04,正常,2
2024-06-02,TLM-020,TLM,260,1165,781,36720.8,过库存,15
2024-06-02,DRH-015,DRH,365,26,358,193.96,正常,15
2024-06-02,CUP-021,CUP,238,1981,393,54418.07,正常,11
2024-06-02,DRH-008,DRH,264,1747,324,60917.89,正常,30
2024-06-02,WLC-004,WLC,477,573,363,3776.07,低库存预警,27
2024-06-02,VEN-005,VEN,373,1547,109,28170.87,正常,26
2024-06-02,BUM-012,BUM,105,100,486,2638.0,低库存预警,23
2024-06-02,TLM-001,TLM,49,1352,307,9234.16,正常,1
2024-06-02,BUM-015,BUM,416,1961,719,22394.62,过库存,23
2024-06-02,VEN-002,VEN,27,920,165,30691.2,正常,17
2024-06-02,TLP-007,TLP,486,822,722,9568.08,正常,8
2024-06-02,BUM-003,BUM,283,640,681,11302.4,正常,0
2024-06-02,VEN-011,VEN,139,213,555,6882.03,低库存预警,30
2024-06-02,BUM-004,BUM,166,373,629,12059.09,正常,7
2024-06-02,VEN-009,VEN,468,412,707,3749.2,正常,26
2024-06-02,DUO-003,DUO,436,797,545,1267.23,低库存预警,2
2024-06-02,LRB-008,LRB,267,166,549,5207.42,正常,1
2024-06-02,WLC-014,WLC,259,1560,726,13478.4,低库存预警,30
2024-06-02,VEN-021,VEN,451,419,142,12465.25,过库存,11
2024-06-02,DUO-025,DUO,104,695,123,8458.15,正常,7
2024-06-02,TLP-011,TLP,147,1010,570,34612.7,正常,7
2024-06-02,LRB-021,LRB,85,1758,370,19179.78,正常,2
2024-06-02,LRB-014,LRB,440,885,487,16779.6,正常,23
2024-06-02,CUP-005,CUP,21,1714,700,56356.32,过库存,24
2024-06-02,LRB-018,LRB,79,22,674,238.48,正常,6
2024-06-02,TLP-016,TLP,109,498,351,12863.34,低库存预警,30
2024-06-02,LFR-012,LFR,199,1504,206,26816.32,正常,19
2024-06-02,TLP-013,TLP,16,723,254,1677.36,低库存预警,21
2024-06-02,WLC-001,WLC,480,426,360,7863.96,低库存预警,26
2024-06-02,TLP-006,TLP,312,851,638,24210.95,正常,6
2024-06-02,BUM-010,BUM,409,286,792,8954.66,正常,18
2024-06-02,DRH-003,DRH,159,842,617,7839.02,正常,7
2024-06-02,TLP-019,TLP,16,1309,290,3298.68,低库存预警,15
2024-06-02,DRH-005,DRH,1,1650,515,42504.0,低库存预警,7
2024-06-02,TLP-008,TLP,200,1547,775,37004.24,正常,0
2024-06-02,WLC-019,WLC,129,1592,173,31330.56,正常,24
2024-06-03,CUP-021,CUP,347,1725,247,47385.75,正常,4
2024-06-03,BUM-019,BUM,473,275,124,5134.25,过库存,30
2024-06-03,VEN-016,VEN,256,1959,273,65411.01,正常,14
2024-06-03,BUM-015,BUM,443,487,137,5561.54,低库存预警,9
2024-06-03,WLC-016,WLC,98,455,595,14100.45,过库存,18
2024-06-03,TLP-017,TLP,64,881,190,25487.33,正常,23
2024-06-03,DUO-016,DUO,364,1435,588,32588.85,过库存,10
2024-06-03,DRH-017,DRH,284,616,586,3184.72,低库存预警,23
2024-06-03,LRB-014,LRB,471,1368,645,25937.28,正常,2
2024-06-03,VEN-010,VEN,311,156,488,2043.6,低库存预警,8
2024-06-03,HND-004,HND,377,80,485,1039.2,正常,3
2024-06-03,WLC-013,WLC,285,234,523,5475.6,正常,5
2024-06-03,HND-003,HND,258,1114,374,11975.5,正常,3
2024-06-03,CUP-006,CUP,120,238,653,4519.62,正常,16
2024-06-03,LFR-016,LFR,200,367,277,6169.27,正常,15
2024-06-03,LFR-007,LFR,224,994,419,3459.12,低库存预警,5
2024-06-03,TLM-014,TLM,409,955,661,20589.8,正常,21
2024-06-03,HND-026,HND,124,321,180,9504.81,正常,28
2024-06-03,TLP-019,TLP,304,253,667,637.56,正常,26
2024-06-03,VEN-021,VEN,96,1683,373,50069.25,低库存预警,26
2024-06-03,CUP-007,CUP,244,1588,208,33554.44,过库存,18
2024-06-03,LRB-022,LRB,459,1647,707,29053.08,正常,14
2024-06-03,VEN-012,VEN,292,903,279,13499.85,低库存预警,20
2024-06-03,TLP-009,TLP,114,1298,207,33176.88,低库存预警,22
2024-06-03,TLP-011,TLP,104,966,534,33104.82,正常,28
2024-06-03,CUP-028,CUP,7,483,324,5887.77,正常,3
2024-06-03,LFR-002,LFR,486,1609,162,17441.56,低库存预警,4
2024-06-03,VEN-019,VEN,139,1858,778,32236.3,低库存预警,16
2024-06-03,DRH-007,DRH,416,248,322,2177.44,低库存预警,13
2024-06-03,HND-028,HND,74,1140,307,11046.6,正常,26
2024-06-03,TLM-026,TLM,346,1879,214,34949.4,低库存预警,20
2024-06-03,TLM-024,TLM,233,1371,254,22292.46,正常,3
2024-06-03,VEN-023,VEN,8,166,186,1258.28,正常,20
2024-06-03,HND-021,HND,216,1348,694,35843.32,正常,16
2024-06-03,TLM-001,TLM,392,1130,284,7717.9,正常,20
2024-06-03,BUM-021,BUM,419,1629,789,37043.46,正常,30
2024-06-03,WLC-011,WLC,289,1644,291,26879.4,正常,8
2024-06-03,CUP-008,CUP,126,241,788,506.1,正常,13
2024-06-03,CUP-001,CUP,84,1357,771,8956.2,低库存预警,5
2024-06-03,WLC-018,WLC,127,990,156,32194.8,过库存,18
2024-06-03,HND-025,HND,37,6,111,54.84,正常,23
2024-06-03,DRH-005,DRH,2,1351,445,34801.76,正常,18
2024-06-03,WLC-005,WLC,144,355,340,1363.2,低库存预警,29
2024-06-03,TLM-011,TLM,129,51,212,1753.38,正常,21
2024-06-03,CUP-005,CUP,468,1323,486,43500.24,过库存,23
2024-06-03,CUP-013,CUP,58,1888,765,36627.2,正常,23
2024-06-03,BUM-014,BUM,388,611,691,4631.38,低库存预警,16
2024-06-03,HND-019,HND,382,266,357,5713.68,低库存预警,12
2024-06-03,TLP-007,TLP,379,522,385,6076.08,正常,1
2024-06-03,WLC-009,WLC,193,318,110,9835.74,过库存,26
2024-06-03,WLC-022,WLC,40,364,562,12226.76,过库存,14
2024-06-03,BUM-017,BUM,208,959,141,5619.74,低库存预警,27
2024-06-03,VEN-028,VEN,59,1686,611,30196.26,过库存,2
2024-06-03,HND-008,HND,15,1860,760,46090.8,过库存,15
2024-06-03,TLP-024,TLP,44,167,632,584.5,正常,17
2024-06-03,BUM-004,BUM,237,219,155,7080.27,正常,25
2024-06-03,DRH-011,DRH,203,1235,113,37605.75,低库存预警,18
2024-06-03,LFR-012,LFR,283,643,252,11464.69,低库存预警,4
2024-06-03,CUP-019,CUP,182,1046,128,18200.4,正常,19
2024-06-03,LFR-017,LFR,47,371,590,8967.07,正常,13
2024-06-04,BUM-014,BUM,44,1426,555,10809.08,过库存,28
2024-06-04,LRB-016,LRB,375,949,228,22567.22,正常,18
2024-06-04,DRH-003,DRH,421,1340,455,12475.4,低库存预警,23
2024-06-04,VEN-012,VEN,48,1093,435,16340.35,正常,25
2024-06-04,DRH-029,DRH,409,745,504,14192.25,过库存,2
2024-06-04,HND-003,HND,374,1146,637,12319.5,过库存,20
2024-06-04,VEN-007,VEN,350,842,191,12798.4,正常,27
2024-06-04,CUP-018,CUP,116,1718,263,31731.46,正常,2
2024-06-04,TLM-019,TLM,113,21,348,619.29,正常,23
2024-06-04,DUO-011,DUO,312,1098,308,6423.3,过库存,19
2024-06-04,BUM-009,BUM,492,1432,520,31690.16,正常,28
