shift_id,shift_date,shift_name,operator_id,operator_name,assigned_machines,effective_hours,overtime_hours,attended
SH-0015862,2024-11-25,夜班,OP006,操作员06,M29,7.33,1.93,True
SH-0015863,2024-11-25,夜班,OP034,操作员34,M19;M17,8.08,0.77,True
SH-0015864,2024-11-25,夜班,OP035,操作员35,M26,7.51,0.25,True
SH-0015865,2024-11-25,夜班,OP028,操作员28,M16;M04,6.91,0.52,True
SH-0015866,2024-11-25,夜班,OP003,操作员03,M14;M08,6.97,1.48,True
SH-0015867,2024-11-25,夜班,OP003,操作员03,M09;M25,8.19,1.52,False
SH-0015868,2024-11-25,晚班,OP013,操作员13,M14;M03,8.44,1.15,True
SH-0015869,2024-11-25,晚班,OP045,操作员45,M08,8.38,0.14,True
SH-0015870,2024-11-25,晚班,OP001,操作员01,M07,7.74,1.14,True
SH-0015871,2024-11-25,晚班,OP029,操作员29,M27;M13;M11,6.89,1.17,True
SH-0015872,2024-11-25,晚班,OP006,操作员06,M18;M26,8.43,0.87,False
SH-0015873,2024-11-25,晚班,OP041,操作员41,M27;M15;M10,7.28,1.91,False
SH-0015874,2024-11-25,晚班,OP041,操作员41,M02;M16;M20,8.41,0.48,True
SH-0015875,2024-11-25,晚班,OP020,操作员20,M24;M04;M07,7.56,1.65,False
SH-0015876,2024-11-25,晚班,OP009,操作员09,M25,8.1,0.37,False
SH-0015877,2024-11-25,晚班,OP002,操作员02,M26;M10;M19,8.4,0.28,True
SH-0015878,2024-11-25,晚班,OP022,操作员22,M20;M08;M01,8.22,0.51,True
SH-0015879,2024-11-25,晚班,OP004,操作员04,M08;M23;M01,6.98,0.75,True
SH-0015880,2024-11-25,晚班,OP006,操作员06,M05,8.27,1.17,True
SH-0015881,2024-11-25,晚班,OP020,操作员20,M08,6.92,0.97,True
SH-0015882,2024-11-25,晚班,OP005,操作员05,M22;M21;M01,7.17,1.51,True
SH-0015883,2024-11-25,晚班,OP048,操作员48,M06;M08,6.92,1.57,True
SH-0015884,2024-11-25,晚班,OP007,操作员07,M12;M08,7.66,0.23,True
SH-0015885,2024-11-26,白班,OP019,操作员19,M17;M07;M02,7.54,0.61,True
SH-0015886,2024-11-26,白班,OP018,操作员18,M17;M25;M22,7.83,1.23,True
SH-0015887,2024-11-26,白班,OP046,操作员46,M23,6.6,0.89,True
SH-0015888,2024-11-26,白班,OP028,操作员28,M02,7.17,1.17,False
SH-0015889,2024-11-26,白班,OP005,操作员05,M02;M13;M21,8.07,1.0,True
SH-0015890,2024-11-26,白班,OP030,操作员30,M12;M16;M04,8.41,0.34,False
SH-0015891,2024-11-26,白班,OP035,操作员35,M07,7.96,0.16,True
SH-0015892,2024-11-26,白班,OP027,操作员27,M29;M20,8.43,1.29,True
SH-0015893,2024-11-26,白班,OP025,操作员25,M01;M28,8.27,1.39,True
SH-0015894,2024-11-26,白班,OP006,操作员06,M10;M26,8.39,0.38,True
SH-0015895,2024-11-26,白班,OP010,操作员10,M04,7.1,1.44,True
SH-0015896,2024-11-26,白班,OP040,操作员40,M27;M25;M11,7.08,0.27,True
SH-0015897,2024-11-26,白班,OP020,操作员20,M27;M17;M19,6.87,1.78,True
SH-0015898,2024-11-26,白班,OP038,操作员38,M07;M09,6.53,0.8,False
SH-0015899,2024-11-26,白班,OP035,操作员35,M05,7.92,1.4,True
SH-0015900,2024-11-26,白班,OP041,操作员41,M15;M06;M05,7.32,1.68,True
SH-0015901,2024-11-26,白班,OP036,操作员36,M09;M13;M28,8.01,1.32,True
SH-0015902,2024-11-26,白班,OP011,操作员11,M13;M01,6.94,1.83,True
SH-0015903,2024-11-26,夜班,OP016,操作员16,M29;M22,8.17,1.32,True
SH-0015904,2024-11-26,夜班,OP028,操作员28,M05;M10,7.62,0.79,False
SH-0015905,2024-11-26,夜班,OP022,操作员22,M20;M27,8.25,0.31,False
SH-0015906,2024-11-26,夜班,OP048,操作员48,M10;M20,6.64,1.49,False
SH-0015907,2024-11-26,夜班,OP004,操作员04,M20;M14,6.84,0.8,False
SH-0015908,2024-11-26,夜班,OP024,操作员24,M02,7.02,1.96,True
SH-0015909,2024-11-26,夜班,OP021,操作员21,M24,7.89,1.95,True
SH-0015910,2024-11-26,夜班,OP040,操作员40,M17;M14;M21,6.75,0.54,True
SH-0015911,2024-11-26,夜班,OP014,操作员14,M08;M09,7.98,1.34,True
SH-0015912,2024-11-26,夜班,OP043,操作员43,M21;M13,6.92,0.05,True
SH-0015913,2024-11-26,夜班,OP029,操作员29,M09,7.53,0.52,True
SH-0015914,2024-11-26,夜班,OP032,操作员32,M26;M04,6.76,0.57,False
SH-0015915,2024-11-26,夜班,OP009,操作员09,M01,7.8,0.63,False
SH-0015916,2024-11-26,夜班,OP030,操作员30,M03;M16;M01,6.85,1.62,True
SH-0015917,2024-11-26,夜班,OP029,操作员29,M26,6.84,0.17,False
SH-0015918,2024-11-26,晚班,OP014,操作员14,M02;M05,6.6,0.56,True
SH-0015919,2024-11-26,晚班,OP001,操作员01,M21,6.63,0.95,True
SH-0015920,2024-11-26,晚班,OP035,操作员35,M10;M22;M20,6.54,1.18,True
SH-0015921,2024-11-26,晚班,OP002,操作员02,M25;M12,8.25,0.52,True
SH-0015922,2024-11-26,晚班,OP008,操作员08,M07;M10,7.83,1.0,True
SH-0015923,2024-11-26,晚班,OP018,操作员18,M02,8.15,2.0,False
SH-0015924,2024-11-26,晚班,OP038,操作员38,M06;M01,7.97,1.44,True
SH-0015925,2024-11-26,晚班,OP028,操作员28,M15;M02,7.69,1.62,True
SH-0015926,2024-11-26,晚班,OP015,操作员15,M08;M27,7.38,1.96,True
SH-0015927,2024-11-26,晚班,OP003,操作员03,M06;M26,6.69,0.27,False
SH-0015928,2024-11-26,晚班,OP028,操作员28,M06;M16;M28,7.5,0.99,True
SH-0015929,2024-11-26,晚班,OP027,操作员27,M05;M17;M10,6.68,0.42,True
SH-0015930,2024-11-27,白班,OP025,操作员25,M06;M26,7.43,1.91,True
SH-0015931,2024-11-27,白班,OP021,操作员21,M29,7.58,1.94,False
SH-0015932,2024-11-27,白班,OP048,操作员48,M22;M19,8.29,0.78,True
SH-0015933,2024-11-27,白班,OP027,操作员27,M12;M21;M23,7.75,0.56,False
SH-0015934,2024-11-27,白班,OP011,操作员11,M29;M20;M14,7.66,0.9,True
SH-0015935,2024-11-27,白班,OP020,操作员20,M09,7.77,0.02,False
SH-0015936,2024-11-27,白班,OP045,操作员45,M07,7.27,0.13,True
SH-0015937,2024-11-27,白班,OP015,操作员15,M02;M25;M14,7.06,0.98,True
SH-0015938,2024-11-27,白班,OP003,操作员03,M05,6.76,0.11,True
SH-0015939,2024-11-27,白班,OP030,操作员30,M03;M24,6.79,0.5,True
SH-0015940,2024-11-27,白班,OP016,操作员16,M14;M06,8.25,0.07,True
SH-0015941,2024-11-27,白班,OP034,操作员34,M04;M01,7.66,1.53,True
SH-0015942,2024-11-27,白班,OP014,操作员14,M10;M13,8.33,0.21,False
SH-0015943,2024-11-27,白班,OP026,操作员26,M24;M18,7.42,1.88,True
SH-0015944,2024-11-27,白班,OP035,操作员35,M27;M15,8.49,0.65,True
SH-0015945,2024-11-27,白班,OP041,操作员41,M10;M03,8.12,1.27,False
SH-0015946,2024-11-27,夜班,OP011,操作员11,M28;M18,7.33,1.38,True
SH-0015947,2024-11-27,夜班,OP027,操作员27,M16,8.04,0.31,True
SH-0015948,2024-11-27,夜班,OP013,操作员13,M08,6.94,1.29,True
SH-0015949,2024-11-27,夜班,OP040,操作员40,M23,7.73,1.99,True
SH-0015950,2024-11-27,夜班,OP029,操作员29,M03;M07,7.25,0.21,True
SH-0015951,2024-11-27,夜班,OP021,操作员21,M20;M13,7.22,1.0,True
SH-0015952,2024-11-27,夜班,OP021,操作员21,M01;M16;M20,7.75,1.93,True
SH-0015953,2024-11-27,夜班,OP011,操作员11,M08;M10;M12,6.65,0.37,False
SH-0015954,2024-11-27,夜班,OP034,操作员34,M04,8.32,1.23,True
SH-0015955,2024-11-27,夜班,OP019,操作员19,M18;M07,7.99,1.03,True
SH-0015956,2024-11-27,夜班,OP043,操作员43,M08;M02,8.44,0.39,True
SH-0015957,2024-11-27,夜班,OP018,操作员18,M17;M15;M25,7.04,0.07,True
SH-0015958,2024-11-27,夜班,OP047,操作员47,M12;M20,8.5,1.19,True
SH-0015959,2024-11-27,晚班,OP021,操作员21,M13,7.0,0.62,False
SH-0015960,2024-11-27,晚班,OP017,操作员17,M09;M28;M01,8.49,0.77,False
SH-0015961,2024-11-27,晚班,OP039,操作员39,M13;M22;M10,7.89,0.02,True
SH-0015962,2024-11-27,晚班,OP003,操作员03,M13,8.21,0.43,False
SH-0015963,2024-11-27,晚班,OP034,操作员34,M16,6.59,0.89,True
SH-0015964,2024-11-27,晚班,OP033,操作员33,M06;M01,7.3,0.84,True
SH-0015965,2024-11-27,晚班,OP038,操作员38,M19;M02;M13,8.24,1.99,True
SH-0015966,2024-11-27,晚班,OP042,操作员42,M21;M06;M02,6.78,0.06,True
SH-0015967,2024-11-27,晚班,OP026,操作员26,M27;M19,8.23,0.57,True
SH-0015968,2024-11-27,晚班,OP020,操作员20,M03,7.18,1.87,True
SH-0015969,2024-11-27,晚班,OP047,操作员47,M08,6.65,1.3,True
SH-0015970,2024-11-27,晚班,OP048,操作员48,M07;M28,6.81,1.22,True
SH-0015971,2024-11-27,晚班,OP026,操作员26,M14;M01,6.65,1.32,True
SH-0015972,2024-11-27,晚班,OP006,操作员06,M28;M22,7.2,0.32,True
SH-0015973,2024-11-27,晚班,OP011,操作员11,M12;M13,7.55,0.6,True
SH-0015974,2024-11-27,晚班,OP030,操作员30,M23,7.52,1.56,True
SH-0015975,2024-11-27,晚班,OP023,操作员23,M13,7.08,0.51,False
SH-0015976,2024-11-27,晚班,OP032,操作员32,M27;M17,8.29,0.33,True
SH-0015977,2024-11-27,晚班,OP018,操作员18,M05;M08,7.88,1.28,True
SH-0015978,2024-11-28,白班,OP004,操作员04,M08,8.22,1.48,False
SH-0015979,2024-11-28,白班,OP018,操作员18,M04;M26,7.48,1.14,True
SH-0015980,2024-11-28,白班,OP012,操作员12,M22,7.93,1.56,True
SH-0015981,2024-11-28,白班,OP024,操作员24,M07,7.54,0.66,True
SH-0015982,2024-11-28,白班,OP032,操作员32,M05;M08,7.26,0.91,True
SH-0015983,2024-11-28,白班,OP006,操作员06,M02,7.37,0.84,True
SH-0015984,2024-11-28,白班,OP022,操作员22,M10;M07;M11,6.97,1.17,True
SH-0015985,2024-11-28,白班,OP027,操作员27,M19;M23,7.67,1.6,True
SH-0015986,2024-11-28,白班,OP002,操作员02,M04;M14,7.06,1.41,True
SH-0015987,2024-11-28,白班,OP042,操作员42,M27;M04,8.37,1.09,True
SH-0015988,2024-11-28,白班,OP040,操作员40,M15;M05;M27,6.86,0.23,True
SH-0015989,2024-11-28,白班,OP014,操作员14,M03,8.06,1.96,True
SH-0015990,2024-11-28,白班,OP046,操作员46,M22,7.59,0.36,True
SH-0015991,2024-11-28,夜班,OP015,操作员15,M26,6.94,0.76,True
SH-0015992,2024-11-28,夜班,OP008,操作员08,M19,8.43,1.38,False
SH-0015993,2024-11-28,夜班,OP027,操作员27,M05,6.9,1.37,False
SH-0015994,2024-11-28,夜班,OP009,操作员09,M17,7.58,1.44,True
SH-0015995,2024-11-28,夜班,OP004,操作员04,M17;M18,8.31,0.45,True
SH-0015996,2024-11-28,夜班,OP028,操作员28,M14;M29,7.65,0.85,True
SH-0015997,2024-11-28,夜班,OP007,操作员07,M01;M03;M25,8.44,0.48,True
SH-0015998,2024-11-28,夜班,OP033,操作员33,M06;M20,7.07,1.07,True
SH-0015999,2024-11-28,夜班,OP011,操作员11,M07;M28,7.82,0.53,False
SH-0016000,2024-11-28,夜班,OP044,操作员44,M09;M18;M12,6.77,1.51,True
SH-0016001,2024-11-28,夜班,OP047,操作员47,M25;M10,7.51,0.73,False
SH-0016002,2024-11-28,夜班,OP026,操作员26,M14;M15,7.6,0.44,True
SH-0016003,2024-11-28,夜班,OP021,操作员21,M12;M17,7.14,1.63,True
SH-0016004,2024-11-28,夜班,OP019,操作员19,M02;M07;M13,7.25,1.91,True
SH-0016005,2024-11-28,夜班,OP033,操作员33,M23,7.32,0.28,True
SH-0016006,2024-11-28,夜班,OP010,操作员10,M08,7.2,0.11,True
SH-0016007,2024-11-28,晚班,OP036,操作员36,M13;M20,7.01,1.64,False
SH-0016008,2024-11-28,晚班,OP004,操作员04,M13;M08;M25,7.05,0.13,True
SH-0016009,2024-11-28,晚班,OP026,操作员26,M01;M27;M20,6.71,0.87,True
SH-0016010,2024-11-28,晚班,OP037,操作员37,M12;M16;M08,7.37,0.82,True
SH-0016011,2024-11-28,晚班,OP032,操作员32,M02;M26;M16,6.57,0.62,True
SH-0016012,2024-11-28,晚班,OP038,操作员38,M10;M29;M27,7.33,1.49,False
SH-0016013,2024-11-28,晚班,OP017,操作员17,M14;M15,8.13,1.8,True
SH-0016014,2024-11-28,晚班,OP026,操作员26,M08;M16,7.04,1.89,True
SH-0016015,2024-11-28,晚班,OP029,操作员29,M15;M20;M13,7.95,0.35,True
SH-0016016,2024-11-28,晚班,OP015,操作员15,M06,7.46,1.33,True
SH-0016017,2024-11-28,晚班,OP006,操作员06,M22;M17,7.64,0.86,True
SH-0016018,2024-11-28,晚班,OP032,操作员32,M25,7.19,1.23,True
SH-0016019,2024-11-28,晚班,OP044,操作员44,M26;M09;M03,7.9,1.87,False
SH-0016020,2024-11-28,晚班,OP035,操作员35,M27;M24,7.27,1.66,True
SH-0016021,2024-11-28,晚班,OP040,操作员40,M01;M09;M28,6.67,1.49,True
SH-0016022,2024-11-28,晚班,OP015,操作员15,M03;M24;M23,8.37,1.64,True
SH-0016023,2024-11-28,晚班,OP045,操作员45,M07,7.92,0.96,True
SH-0016024,2024-11-29,白班,OP023,操作员23,M07;M13;M17,6.99,1.57,True
SH-0016025,2024-11-29,白班,OP011,操作员11,M29;M10;M13,6.8,0.4,False
SH-0016026,2024-11-29,白班,OP039,操作员39,M06;M17;M13,8.15,1.34,False
SH-0016027,2024-11-29,白班,OP035,操作员35,M11,8.04,1.58,True
SH-0016028,2024-11-29,白班,OP033,操作员33,M21;M27,7.97,0.19,True
SH-0016029,2024-11-29,白班,OP032,操作员32,M08,7.38,0.05,True
SH-0016030,2024-11-29,白班,OP019,操作员19,M19;M21;M18,7.93,0.33,True
SH-0016031,2024-11-29,白班,OP038,操作员38,M02;M10,6.75,1.48,False
SH-0016032,2024-11-29,白班,OP029,操作员29,M04,7.46,1.65,True
SH-0016033,2024-11-29,白班,OP026,操作员26,M12;M04,7.72,0.31,True
SH-0016034,2024-11-29,白班,OP006,操作员06,M10,6.56,0.19,False
SH-0016035,2024-11-29,白班,OP026,操作员26,M05,7.82,0.03,False
SH-0016036,2024-11-29,白班,OP002,操作员02,M12;M26;M29,6.82,0.52,True
SH-0016037,2024-11-29,夜班,OP042,操作员42,M20;M11,6.63,0.01,True
SH-0016038,2024-11-29,夜班,OP024,操作员24,M27;M25;M04,6.52,1.47,True
SH-0016039,2024-11-29,夜班,OP027,操作员27,M23;M29;M02,7.75,0.1,True
SH-0016040,2024-11-29,夜班,OP048,操作员48,M29;M02;M25,7.41,0.84,True
SH-0016041,2024-11-29,夜班,OP016,操作员16,M22;M26,7.4,1.86,True
SH-0016042,2024-11-29,夜班,OP006,操作员06,M14;M04,8.13,0.26,False
SH-0016043,2024-11-29,夜班,OP025,操作员25,M15;M21;M25,7.54,0.15,True
SH-0016044,2024-11-29,夜班,OP007,操作员07,M25;M21;M12,7.76,0.79,True
SH-0016045,2024-11-29,夜班,OP039,操作员39,M14;M21;M13,6.91,1.15,True
SH-0016046,2024-11-29,夜班,OP013,操作员13,M06,7.6,0.21,True
SH-0016047,2024-11-29,夜班,OP019,操作员19,M14;M09,6.91,1.33,True
SH-0016048,2024-11-29,夜班,OP032,操作员32,M22;M14,8.39,0.56,False
SH-0016049,2024-11-29,夜班,OP027,操作员27,M22,6.96,1.91,False
SH-0016050,2024-11-29,夜班,OP028,操作员28,M01;M09,6.71,0.71,True
SH-0016051,2024-11-29,夜班,OP039,操作员39,M16;M24,6.58,0.04,True
SH-0016052,2024-11-29,夜班,OP022,操作员22,M14;M26,6.87,1.2,True
SH-0016053,2024-11-29,晚班,OP014,操作员14,M17,6.9,1.37,False
SH-0016054,2024-11-29,晚班,OP020,操作员20,M20;M02,7.76,0.55,True
SH-0016055,2024-11-29,晚班,OP026,操作员26,M27;M26,7.07,0.83,True
SH-0016056,2024-11-29,晚班,OP030,操作员30,M10;M26;M06,7.62,0.17,True
SH-0016057,2024-11-29,晚班,OP033,操作员33,M22;M20;M09,7.19,0.54,True
SH-0016058,2024-11-29,晚班,OP004,操作员04,M11;M10,7.86,1.52,True
SH-0016059,2024-11-29,晚班,OP017,操作员17,M12;M03,6.5,1.66,True
SH-0016060,2024-11-29,晚班,OP018,操作员18,M13;M24,8.25,1.54,False
SH-0016061,2024-11-29,晚班,OP022,操作员22,M10,6.6,0.73,True
SH-0016062,2024-11-29,晚班,OP026,操作员26,M29;M14,7.29,0.64,True
SH-0016063,2024-11-29,晚班,OP008,操作员08,M14;M12;M29,6.53,0.05,True
SH-0016064,2024-11-29,晚班,OP038,操作员38,M24;M12,8.46,0.92,True
SH-0016065,2024-11-29,晚班,OP020,操作员20,M23;M27;M06,7.8,0.72,True
SH-0016066,2024-11-29,晚班,OP033,操作员33,M17,7.35,0.04,False
SH-0016067,2024-11-29,晚班,OP033,操作员33,M04;M03,7.36,0.3,True
SH-0016068,2024-11-29,晚班,OP012,操作员12,M17,8.1,0.9,False
SH-0016069,2024-11-29,晚班,OP028,操作员28,M10;M11,8.31,1.73,True
SH-0016070,2024-11-29,晚班,OP030,操作员30,M11;M06,8.4,0.35,True
SH-0016071,2024-11-30,白班,OP046,操作员46,M11;M19,8.47,0.87,False
SH-0016072,2024-11-30,白班,OP030,操作员30,M22;M02;M09,8.24,0.97,True
SH-0016073,2024-11-30,白班,OP026,操作员26,M25,6.88,1.74,True
SH-0016074,2024-11-30,白班,OP003,操作员03,M22,7.0,1.3,True
SH-0016075,2024-11-30,白班,OP044,操作员44,M05;M15,6.74,1.25,False
SH-0016076,2024-11-30,白班,OP019,操作员19,M10;M21,7.27,1.63,True
SH-0016077,2024-11-30,白班,OP045,操作员45,M10,6.76,0.81,True
SH-0016078,2024-11-30,白班,OP018,操作员18,M26;M27;M29,7.75,0.38,True
SH-0016079,2024-11-30,白班,OP026,操作员26,M05,7.8,0.49,True
SH-0016080,2024-11-30,白班,OP002,操作员02,M28;M18;M29,8.14,0.97,False
SH-0016081,2024-11-30,白班,OP030,操作员30,M20;M07;M13,7.05,0.73,False
SH-0016082,2024-11-30,白班,OP031,操作员31,M28;M08;M01,7.53,1.49,False
SH-0016083,2024-11-30,白班,OP021,操作员21,M16,8.41,0.58,True
SH-0016084,2024-11-30,白班,OP004,操作员04,M08;M09,7.71,0.37,True
SH-0016085,2024-11-30,白班,OP028,操作员28,M27,8.1,1.77,True
SH-0016086,2024-11-30,白班,OP031,操作员31,M10,7.38,0.51,False
SH-0016087,2024-11-30,白班,OP032,操作员32,M27,7.62,1.68,True
SH-0016088,2024-11-30,白班,OP015,操作员15,M02,7.99,1.13,True
SH-0016089,2024-11-30,夜班,OP026,操作员26,M23;M25;M09,7.64,0.28,True
SH-0016090,2024-11-30,夜班,OP009,操作员09,M12;M11;M21,7.18,0.17,False
SH-0016091,2024-11-30,夜班,OP038,操作员38,M17,7.66,1.92,True
SH-0016092,2024-11-30,夜班,OP044,操作员44,M19,7.12,1.02,False
SH-0016093,2024-11-30,夜班,OP008,操作员08,M24;M06,8.14,0.88,True
SH-0016094,2024-11-30,夜班,OP003,操作员03,M25,7.68,0.9,True
SH-0016095,2024-11-30,夜班,OP047,操作员47,M17;M27,8.31,1.84,True
SH-0016096,2024-11-30,夜班,OP026,操作员26,M20,7.75,0.34,True
SH-0016097,2024-11-30,夜班,OP022,操作员22,M01;M16,7.66,1.47,True
SH-0016098,2024-11-30,夜班,OP001,操作员01,M07,7.45,1.58,False
SH-0016099,2024-11-30,夜班,OP024,操作员24,M01;M15;M06,7.09,0.3,True
SH-0016100,2024-11-30,夜班,OP027,操作员27,M19,7.47,1.95,False
SH-0016101,2024-11-30,夜班,OP030,操作员30,M11;M17;M05,6.5,1.88,True
SH-0016102,2024-11-30,夜班,OP030,操作员30,M14;M10;M02,7.0,1.81,True
SH-0016103,2024-11-30,晚班,OP047,操作员47,M21;M03,6.79,1.05,True
SH-0016104,2024-11-30,晚班,OP006,操作员06,M06,6.56,0.72,True
SH-0016105,2024-11-30,晚班,OP021,操作员21,M10;M24,8.38,0.68,True
SH-0016106,2024-11-30,晚班,OP030,操作员30,M07;M10;M26,7.11,0.53,True
SH-0016107,2024-11-30,晚班,OP044,操作员44,M01;M03,6.97,1.56,True
SH-0016108,2024-11-30,晚班,OP025,操作员25,M28,7.93,0.07,True
SH-0016109,2024-11-30,晚班,OP027,操作员27,M14,7.29,0.08,True
SH-0016110,2024-11-30,晚班,OP003,操作员03,M20,6.56,1.67,True
SH-0016111,2024-11-30,晚班,OP020,操作员20,M03;M12;M06,8.35,0.05,True
SH-0016112,2024-11-30,晚班,OP013,操作员13,M20,7.86,0.0,True
SH-0016113,2024-11-30,晚班,OP036,操作员36,M04;M16;M03,6.63,0.42,True
SH-0016114,2024-11-30,晚班,OP006,操作员06,M28;M24,7.04,0.21,True
SH-0016115,2024-11-30,晚班,OP002,操作员02,M17;M15;M14,7.96,1.85,False
SH-0016116,2024-11-30,晚班,OP034,操作员34,M11;M21;M25,7.94,0.15,False
SH-0016117,2024-12-01,白班,OP020,操作员20,M29,7.6,1.35,True
SH-0016118,2024-12-01,白班,OP006,操作员06,M12,7.38,0.96,True
SH-0016119,2024-12-01,白班,OP042,操作员42,M15,8.18,0.81,True
SH-0016120,2024-12-01,白班,OP017,操作员17,M19;M28;M12,7.81,1.0,True
SH-0016121,2024-12-01,白班,OP031,操作员31,M05,7.59,1.3,True
SH-0016122,2024-12-01,白班,OP028,操作员28,M10,7.88,0.56,True
SH-0016123,2024-12-01,白班,OP034,操作员34,M02;M07;M25,8.07,1.06,True
SH-0016124,2024-12-01,白班,OP026,操作员26,M24;M26,8.07,0.37,True
SH-0016125,2024-12-01,白班,OP014,操作员14,M26;M16;M27,7.69,0.79,False
SH-0016126,2024-12-01,白班,OP039,操作员39,M02;M10,7.97,1.52,True
SH-0016127,2024-12-01,白班,OP013,操作员13,M05,6.97,0.88,False
SH-0016128,2024-12-01,白班,OP015,操作员15,M23,7.0,1.14,False
SH-0016129,2024-12-01,白班,OP008,操作员08,M07;M29;M04,6.96,0.78,True
SH-0016130,2024-12-01,夜班,OP048,操作员48,M23;M25;M24,8.43,1.34,True
SH-0016131,2024-12-01,夜班,OP014,操作员14,M08;M25;M16,7.5,1.84,False
SH-0016132,2024-12-01,夜班,OP019,操作员19,M12,7.49,1.55,False
SH-0016133,2024-12-01,夜班,OP048,操作员48,M05;M17;M03,8.03,0.78,True
SH-0016134,2024-12-01,夜班,OP019,操作员19,M17;M14,7.81,1.42,False
SH-0016135,2024-12-01,夜班,OP016,操作员16,M16,7.05,1.03,True
SH-0016136,2024-12-01,夜班,OP011,操作员11,M11,7.94,0.37,True
SH-0016137,2024-12-01,夜班,OP047,操作员47,M27,8.29,0.72,True
SH-0016138,2024-12-01,夜班,OP048,操作员48,M06;M13,6.68,0.13,False
SH-0016139,2024-12-01,夜班,OP025,操作员25,M13;M07;M21,7.52,0.31,True
SH-0016140,2024-12-01,夜班,OP030,操作员30,M22;M04;M02,7.04,0.47,False
SH-0016141,2024-12-01,夜班,OP028,操作员28,M21,7.18,0.36,True
SH-0016142,2024-12-01,夜班,OP040,操作员40,M13,7.41,0.53,True
SH-0016143,2024-12-01,夜班,OP013,操作员13,M18;M11,8.25,0.56,False
SH-0016144,2024-12-01,夜班,OP027,操作员27,M16;M04;M12,6.52,1.91,True
SH-0016145,2024-12-01,晚班,OP021,操作员21,M08,8.41,1.83,False
SH-0016146,2024-12-01,晚班,OP010,操作员10,M08;M23,7.98,0.54,True
SH-0016147,2024-12-01,晚班,OP026,操作员26,M20;M04,7.36,0.9,True
SH-0016148,2024-12-01,晚班,OP003,操作员03,M02;M16;M14,6.52,1.61,True
SH-0016149,2024-12-01,晚班,OP025,操作员25,M11;M24,7.22,0.83,True
SH-0016150,2024-12-01,晚班,OP027,操作员27,M18;M26,8.43,0.71,True
SH-0016151,2024-12-01,晚班,OP021,操作员21,M13;M06;M09,6.56,1.08,True
SH-0016152,2024-12-01,晚班,OP004,操作员04,M05;M14;M10,7.51,1.6,True
SH-0016153,2024-12-01,晚班,OP031,操作员31,M12,7.46,1.93,True
SH-0016154,2024-12-01,晚班,OP002,操作员02,M18,7.97,1.0,False
SH-0016155,2024-12-01,晚班,OP004,操作员04,M24;M28,8.1,1.93,True
SH-0016156,2024-12-01,晚班,OP007,操作员07,M28;M17;M12,8.41,1.78,True
SH-0016157,2024-12-01,晚班,OP021,操作员21,M16;M06;M14,7.48,1.9,True
SH-0016158,2024-12-01,晚班,OP017,操作员17,M13;M06,6.71,0.55,False
SH-0016159,2024-12-01,晚班,OP011,操作员11,M02,6.67,0.4,True
SH-0016160,2024-12-01,晚班,OP033,操作员33,M22;M06,7.6,0.2,True
SH-0016161,2024-12-01,晚班,OP022,操作员22,M01;M10;M03,8.04,1.41,True
SH-0016162,2024-12-01,晚班,OP003,操作员03,M19;M07;M02,7.06,0.07,False
SH-0016163,2024-12-02,白班,OP018,操作员18,M02,6.59,0.98,True
SH-0016164,2024-12-02,白班,OP001,操作员01,M03;M19;M25,7.94,1.84,True
SH-0016165,2024-12-02,白班,OP028,操作员28,M10;M23;M08,8.22,0.12,True
SH-0016166,2024-12-02,白班,OP016,操作员16,M11,7.56,1.02,True
SH-0016167,2024-12-02,白班,OP013,操作员13,M25,6.74,1.77,True
SH-0016168,2024-12-02,白班,OP012,操作员12,M12,7.01,0.29,True
SH-0016169,2024-12-02,白班,OP039,操作员39,M18;M27;M16,7.12,0.42,True
