changeover_time,machine_id,sku_from,sku_to,family_from,family_to,standard_minutes,actual_minutes,operator_id,remark
2025-07-12 19:14:00,M08,DRH-023,DRH-013,DRH,DRH,41.0,45.8,OP003,物料未到位
2024-10-14 04:17:00,M15,HND-005,HND-004,HND,HND,20.3,18.3,OP017,正常
2025-01-13 21:52:00,M09,VEN-013,CUP-021,VEN,CUP,155.9,194.0,OP043,正常
2024-10-20 19:37:00,M08,VEN-015,DRH-021,VEN,DRH,214.4,240.6,OP025,正常
2024-10-09 01:51:00,M23,WLC-019,WLC-018,WLC,WLC,67.0,75.9,OP024,正常
2024-03-07 11:24:00,M19,TLM-018,HND-008,TLM,HND,171.6,190.7,OP030,正常
2025-09-20 03:11:00,M08,VEN-003,VEN-004,VEN,VEN,43.1,43.7,OP010,正常
2026-01-05 04:50:00,M18,HND-006,HND-022,HND,HND,34.8,35.3,OP012,模具故障
2024-07-28 21:43:00,M13,CUP-012,DRH-027,CUP,DRH,237.7,252.8,OP036,模具故障
2025-05-15 06:42:00,M03,DRH-005,CUP-017,DRH,CUP,226.1,224.0,OP048,物料未到位
2024-01-24 23:40:00,M14,TLM-023,TLM-001,TLM,TLM,29.2,30.4,OP001,正常
2025-10-09 09:04:00,M26,LRB-015,LRB-007,LRB,LRB,51.8,47.2,OP009,正常
2024-06-01 03:28:00,M21,BUM-017,BUM-007,BUM,BUM,21.3,24.2,OP044,正常
2025-06-15 11:47:00,M07,CUP-028,VEN-030,CUP,VEN,108.3,110.1,OP048,工具缺失
2026-03-16 16:51:00,M29,LFR-012,LRB-022,LFR,LRB,126.5,153.5,OP046,正常
2025-04-27 05:21:00,M22,HND-002,BUM-013,HND,BUM,228.3,225.0,OP026,物料未到位
2024-08-06 03:28:00,M16,HND-027,TLM-016,HND,TLM,122.9,152.6,OP025,正常
2025-12-05 03:25:00,M17,TLM-012,TLM-015,TLM,TLM,27.6,33.6,OP044,正常
2026-01-01 11:23:00,M27,LRB-017,LRB-012,LRB,LRB,69.4,77.5,OP027,模具故障
2024-09-19 09:37:00,M15,BUM-015,HND-020,BUM,HND,174.8,175.1,OP044,正常
2024-12-26 09:26:00,M18,HND-008,TLM-022,HND,TLM,189.6,206.5,OP003,正常
2025-10-17 07:35:00,M12,DRH-020,CUP-007,DRH,CUP,89.7,96.4,OP037,正常
2025-11-27 21:26:00,M07,DRH-017,VEN-005,DRH,VEN,218.2,262.3,OP007,正常
2025-01-06 03:11:00,M04,DRH-024,CUP-030,DRH,CUP,154.9,186.1,OP001,正常
2024-11-05 00:27:00,M27,LRB-016,LRB-013,LRB,LRB,94.5,117.5,OP007,工具缺失
2025-01-30 05:50:00,M02,DRH-015,CUP-009,DRH,CUP,231.0,236.2,OP002,正常
2024-11-16 15:10:00,M19,BUM-012,HND-025,BUM,HND,123.7,138.3,OP002,正常
2024-03-08 04:05:00,M19,HND-005,BUM-020,HND,BUM,69.7,65.5,OP018,工具缺失
2025-06-07 00:19:00,M03,CUP-008,CUP-010,CUP,CUP,41.4,50.7,OP047,正常
2025-12-27 17:04:00,M23,TLP-014,TLP-024,TLP,TLP,48.2,49.3,OP013,模具故障
2025-08-22 06:26:00,M07,DRH-013,VEN-013,DRH,VEN,130.0,149.3,OP041,正常
2024-08-23 14:29:00,M14,BUM-003,BUM-027,BUM,BUM,38.4,47.3,OP022,正常
2025-03-05 11:10:00,M27,LFR-015,LFR-017,LFR,LFR,83.3,86.7,OP007,物料未到位
2024-03-23 18:12:00,M26,LRB-022,LFR-008,LRB,LFR,231.0,219.2,OP009,正常
2024-02-22 07:19:00,M22,TLM-014,HND-011,TLM,HND,78.8,96.4,OP010,正常
2025-06-19 23:36:00,M17,TLM-016,TLM-008,TLM,TLM,28.8,30.9,OP011,物料未到位
2025-07-17 16:35:00,M03,DRH-010,CUP-002,DRH,CUP,203.3,181.0,OP026,模具故障
2024-08-10 04:31:00,M02,VEN-010,DRH-024,VEN,DRH,107.3,131.0,OP038,正常
2024-01-16 00:00:00,M10,DRH-014,CUP-012,DRH,CUP,134.3,147.5,OP005,工具缺失
2024-09-14 03:04:00,M09,VEN-005,DRH-017,VEN,DRH,192.9,199.8,OP019,正常
2026-04-24 01:13:00,M04,VEN-012,VEN-025,VEN,VEN,32.3,27.9,OP018,物料未到位
2025-01-28 06:15:00,M22,BUM-007,TLM-013,BUM,TLM,203.6,235.6,OP003,正常
2025-11-05 17:14:00,M21,BUM-017,TLM-006,BUM,TLM,123.5,133.0,OP039,工具缺失
2025-12-18 05:57:00,M24,TLP-010,DUO-007,TLP,DUO,142.5,144.1,OP022,模具故障
2025-12-07 10:23:00,M17,HND-003,TLM-006,HND,TLM,65.3,59.1,OP023,正常
2024-03-17 15:58:00,M12,DRH-028,DRH-011,DRH,DRH,45.0,53.7,OP020,正常
2025-06-26 15:22:00,M24,DUO-005,DUO-019,DUO,DUO,30.6,29.6,OP026,物料未到位
2024-06-28 22:56:00,M18,BUM-018,HND-028,BUM,HND,157.1,146.9,OP043,模具故障
2025-03-06 07:49:00,M01,DRH-018,CUP-016,DRH,CUP,103.4,123.2,OP046,正常
2025-12-15 22:58:00,M01,CUP-004,CUP-008,CUP,CUP,33.1,28.5,OP012,工具缺失
2026-01-21 07:08:00,M28,LFR-008,LRB-012,LFR,LRB,211.6,210.5,OP004,正常
2024-10-04 18:23:00,M17,BUM-028,HND-017,BUM,HND,230.1,201.1,OP006,工具缺失
2026-04-01 21:43:00,M22,BUM-004,HND-011,BUM,HND,219.0,236.5,OP023,模具故障
2025-09-16 23:47:00,M06,DRH-019,DRH-018,DRH,DRH,33.2,38.9,OP017,模具故障
2025-10-28 06:46:00,M04,VEN-026,DRH-019,VEN,DRH,86.6,77.2,OP048,正常
2024-04-26 05:08:00,M18,TLM-024,HND-019,TLM,HND,95.9,86.1,OP020,工具缺失
2024-08-23 23:20:00,M09,VEN-026,VEN-010,VEN,VEN,23.9,20.5,OP030,正常
2026-04-07 13:30:00,M01,CUP-026,VEN-024,CUP,VEN,230.1,224.0,OP012,物料未到位
2025-03-06 22:45:00,M07,DRH-017,DRH-008,DRH,DRH,36.4,44.3,OP037,正常
2024-04-02 15:31:00,M12,CUP-027,DRH-030,CUP,DRH,107.3,121.5,OP023,正常
2024-12-13 11:26:00,M01,CUP-026,VEN-021,CUP,VEN,160.8,194.6,OP003,正常
2026-02-03 05:07:00,M25,WLC-020,TLP-012,WLC,TLP,307.9,281.7,OP026,物料未到位
2025-09-15 12:43:00,M13,CUP-022,VEN-012,CUP,VEN,210.7,225.6,OP040,工具缺失
2024-09-20 15:58:00,M17,HND-028,BUM-023,HND,BUM,238.8,295.0,OP023,物料未到位
2026-01-23 01:50:00,M24,DUO-024,DUO-001,DUO,DUO,31.8,27.4,OP001,物料未到位
2024-08-16 00:18:00,M29,LFR-005,LFR-010,LFR,LFR,30.6,34.3,OP046,模具故障
2025-08-05 04:14:00,M19,TLM-026,TLM-008,TLM,TLM,31.5,29.6,OP015,正常
2024-10-25 19:57:00,M07,DRH-022,VEN-015,DRH,VEN,220.2,205.2,OP014,正常
2026-02-08 07:30:00,M19,BUM-026,TLM-007,BUM,TLM,90.5,85.2,OP044,模具故障
2025-08-28 02:58:00,M29,LFR-016,LRB-020,LFR,LRB,458.0,422.1,OP030,正常
2024-11-29 07:22:00,M08,VEN-015,VEN-025,VEN,VEN,15.5,16.4,OP044,物料未到位
2025-10-30 03:11:00,M14,TLM-026,BUM-023,TLM,BUM,94.3,108.7,OP045,工具缺失
2025-12-21 09:44:00,M14,TLM-019,BUM-001,TLM,BUM,105.5,129.0,OP025,正常
2024-01-05 13:15:00,M25,DUO-013,DUO-024,DUO,DUO,60.2,62.9,OP044,物料未到位
2024-12-30 02:17:00,M16,BUM-006,HND-009,BUM,HND,90.8,108.2,OP042,工具缺失
2025-05-30 01:07:00,M16,HND-011,TLM-021,HND,TLM,68.3,62.1,OP002,物料未到位
2024-09-26 10:45:00,M01,DRH-022,VEN-002,DRH,VEN,189.8,224.8,OP044,正常
2025-08-13 12:18:00,M19,TLM-003,HND-025,TLM,HND,139.1,145.7,OP045,正常
2024-05-26 02:14:00,M23,WLC-001,WLC-016,WLC,WLC,99.6,101.4,OP016,正常
2025-02-03 13:51:00,M20,TLM-016,TLM-014,TLM,TLM,43.3,41.6,OP020,正常
2024-08-21 06:45:00,M16,BUM-013,BUM-002,BUM,BUM,16.6,20.6,OP017,正常
2024-01-27 16:53:00,M10,VEN-017,VEN-015,VEN,VEN,15.5,18.2,OP046,工具缺失
2025-09-30 15:22:00,M23,DUO-004,TLP-012,DUO,TLP,348.8,367.9,OP038,正常
2025-03-27 23:20:00,M08,DRH-008,DRH-003,DRH,DRH,34.1,34.4,OP043,模具故障
2024-05-21 02:01:00,M28,LFR-003,LRB-012,LFR,LRB,109.0,98.4,OP047,正常
2024-07-31 09:33:00,M27,LFR-020,LFR-010,LFR,LFR,29.9,34.5,OP006,正常
2026-04-21 03:10:00,M02,VEN-020,CUP-011,VEN,CUP,141.0,145.6,OP003,工具缺失
2024-07-15 18:57:00,M14,HND-004,BUM-006,HND,BUM,191.3,199.2,OP045,正常
2025-04-10 03:40:00,M10,CUP-017,VEN-010,CUP,VEN,137.9,123.3,OP041,正常
2025-07-01 17:10:00,M28,LRB-019,LRB-006,LRB,LRB,51.9,58.5,OP044,物料未到位
2024-12-08 05:08:00,M17,BUM-002,TLM-019,BUM,TLM,82.4,101.7,OP014,正常
2025-08-21 02:24:00,M10,CUP-003,VEN-015,CUP,VEN,194.3,228.2,OP047,正常
2024-02-02 21:30:00,M22,TLM-014,BUM-027,TLM,BUM,143.8,169.7,OP022,模具故障
2025-12-28 01:04:00,M15,TLM-004,BUM-014,TLM,BUM,150.4,184.2,OP026,正常
2024-07-01 07:39:00,M08,VEN-004,VEN-026,VEN,VEN,35.6,32.8,OP031,模具故障
2024-03-07 03:21:00,M02,CUP-006,CUP-007,CUP,CUP,27.1,29.0,OP033,模具故障
2026-01-03 06:36:00,M23,DUO-002,WLC-007,DUO,WLC,335.9,362.1,OP008,模具故障
2024-10-05 07:21:00,M09,CUP-024,VEN-015,CUP,VEN,236.3,272.9,OP001,正常
2025-10-07 19:27:00,M01,VEN-025,VEN-014,VEN,VEN,20.1,22.2,OP011,正常
2026-03-17 14:12:00,M16,HND-022,TLM-001,HND,TLM,107.8,97.1,OP013,物料未到位
2024-08-23 06:13:00,M05,CUP-030,VEN-023,CUP,VEN,108.6,130.7,OP041,正常
2024-10-05 12:36:00,M03,CUP-005,VEN-028,CUP,VEN,214.2,202.7,OP044,模具故障
2024-08-06 16:47:00,M18,TLM-005,BUM-011,TLM,BUM,127.3,127.9,OP031,正常
2025-02-12 08:05:00,M21,TLM-014,TLM-013,TLM,TLM,22.0,22.1,OP024,工具缺失
2025-03-24 10:21:00,M11,CUP-022,VEN-005,CUP,VEN,186.8,164.3,OP019,正常
2025-12-01 21:45:00,M21,HND-023,BUM-028,HND,BUM,68.2,59.8,OP019,工具缺失
2025-04-02 21:37:00,M21,HND-006,TLM-002,HND,TLM,65.6,62.1,OP011,正常
2025-07-20 19:22:00,M10,DRH-010,CUP-017,DRH,CUP,87.6,97.1,OP011,物料未到位
2024-11-12 17:37:00,M24,WLC-024,WLC-020,WLC,WLC,64.3,77.6,OP025,工具缺失
2024-08-25 22:49:00,M08,VEN-022,CUP-021,VEN,CUP,100.5,99.8,OP008,正常
2024-10-31 04:38:00,M11,CUP-017,CUP-008,CUP,CUP,17.8,20.4,OP016,工具缺失
2024-09-11 07:18:00,M19,HND-012,TLM-004,HND,TLM,187.3,204.7,OP032,模具故障
2024-01-05 13:30:00,M27,LFR-010,LRB-005,LFR,LRB,258.9,231.1,OP004,物料未到位
2024-11-28 08:02:00,M10,DRH-004,VEN-022,DRH,VEN,190.5,183.3,OP005,正常
2025-03-23 05:17:00,M28,LRB-009,LRB-011,LRB,LRB,38.5,38.8,OP014,工具缺失
2024-09-19 15:23:00,M10,DRH-017,VEN-011,DRH,VEN,65.7,71.1,OP018,正常
2024-10-25 12:10:00,M06,CUP-010,DRH-006,CUP,DRH,213.3,245.2,OP013,正常
2025-04-22 09:05:00,M01,CUP-018,CUP-014,CUP,CUP,30.2,36.1,OP047,正常
2025-04-19 13:03:00,M14,TLM-012,BUM-027,TLM,BUM,93.1,99.6,OP034,正常
2024-01-05 00:05:00,M03,CUP-021,DRH-005,CUP,DRH,183.5,194.2,OP025,正常
2025-11-21 12:59:00,M11,DRH-006,DRH-025,DRH,DRH,26.5,31.2,OP011,工具缺失
2025-01-20 04:00:00,M15,HND-017,HND-010,HND,HND,18.5,21.9,OP043,正常
2024-04-23 22:08:00,M23,WLC-017,DUO-007,WLC,DUO,304.6,354.4,OP010,物料未到位
2025-07-19 14:27:00,M19,HND-018,BUM-025,HND,BUM,184.4,193.0,OP047,正常
2024-01-31 11:57:00,M04,VEN-020,CUP-015,VEN,CUP,187.1,202.3,OP025,正常
2025-07-22 23:35:00,M19,HND-021,TLM-014,HND,TLM,63.6,77.3,OP031,模具故障
2025-04-22 00:00:00,M19,TLM-012,BUM-025,TLM,BUM,155.7,166.8,OP036,工具缺失
2026-04-26 00:58:00,M28,LRB-015,LRB-005,LRB,LRB,34.7,37.4,OP024,模具故障
2026-03-03 05:38:00,M04,DRH-011,CUP-027,DRH,CUP,71.5,77.0,OP008,正常
2026-03-12 18:49:00,M02,CUP-030,DRH-010,CUP,DRH,85.0,78.2,OP022,物料未到位
2024-04-27 10:51:00,M02,VEN-016,VEN-027,VEN,VEN,25.9,27.4,OP032,正常
2024-04-11 12:57:00,M16,HND-023,TLM-028,HND,TLM,149.9,185.5,OP032,工具缺失
2025-03-25 21:40:00,M12,CUP-007,DRH-027,CUP,DRH,198.9,218.7,OP046,工具缺失
2026-04-13 11:46:00,M21,BUM-019,HND-023,BUM,HND,105.7,122.1,OP003,正常
2024-05-16 16:03:00,M20,TLM-023,BUM-006,TLM,BUM,228.5,253.2,OP021,模具故障
2024-06-25 16:03:00,M17,HND-004,BUM-021,HND,BUM,222.4,198.7,OP029,物料未到位
2025-03-23 20:10:00,M22,TLM-001,TLM-006,TLM,TLM,40.9,42.2,OP005,模具故障
2024-01-15 21:40:00,M09,VEN-007,DRH-027,VEN,DRH,170.7,146.0,OP039,模具故障
2024-10-17 07:11:00,M07,VEN-023,DRH-019,VEN,DRH,75.4,89.7,OP012,正常
2026-04-07 19:49:00,M28,LFR-014,LRB-003,LFR,LRB,213.3,263.2,OP048,正常
2025-04-02 04:17:00,M29,LFR-012,LRB-006,LFR,LRB,152.7,181.3,OP048,物料未到位
2025-01-31 07:16:00,M29,LRB-021,LRB-016,LRB,LRB,75.3,65.6,OP039,正常
2025-03-10 11:29:00,M28,LRB-004,LRB-021,LRB,LRB,75.2,84.0,OP007,物料未到位
2025-12-30 12:00:00,M04,DRH-016,CUP-004,DRH,CUP,159.7,156.5,OP001,模具故障
2024-03-06 05:42:00,M07,CUP-028,CUP-010,CUP,CUP,35.7,41.7,OP016,工具缺失
2024-03-21 17:11:00,M15,BUM-023,BUM-006,BUM,BUM,34.4,39.0,OP047,工具缺失
2025-10-11 03:12:00,M27,LFR-020,LRB-001,LFR,LRB,352.8,320.0,OP006,正常
2024-02-29 15:52:00,M06,VEN-029,VEN-020,VEN,VEN,29.5,36.8,OP043,正常
2025-12-10 00:23:00,M13,VEN-012,VEN-013,VEN,VEN,44.9,54.8,OP020,物料未到位
2024-08-27 18:43:00,M08,VEN-015,CUP-012,VEN,CUP,72.7,78.5,OP026,物料未到位
2024-12-08 20:55:00,M14,TLM-007,BUM-023,TLM,BUM,216.6,257.1,OP016,模具故障
2025-03-07 11:53:00,M03,DRH-010,DRH-013,DRH,DRH,22.6,21.3,OP034,物料未到位
2024-07-07 18:29:00,M01,DRH-009,VEN-024,DRH,VEN,150.1,160.7,OP037,正常
2024-10-06 19:23:00,M16,TLM-014,BUM-019,TLM,BUM,89.2,84.5,OP042,正常
2026-03-23 19:37:00,M05,DRH-020,CUP-020,DRH,CUP,100.3,108.2,OP010,工具缺失
2025-08-24 17:48:00,M12,VEN-016,DRH-012,VEN,DRH,156.4,159.3,OP028,正常
2025-03-12 20:02:00,M03,DRH-012,DRH-009,DRH,DRH,44.4,52.5,OP001,物料未到位
2025-11-13 05:42:00,M02,CUP-002,VEN-029,CUP,VEN,128.8,129.7,OP013,模具故障
2024-02-15 12:54:00,M16,TLM-003,BUM-025,TLM,BUM,154.5,152.8,OP015,正常
2024-09-22 14:18:00,M14,HND-025,TLM-014,HND,TLM,121.8,117.8,OP043,工具缺失
2024-01-11 19:01:00,M07,DRH-019,DRH-006,DRH,DRH,16.5,18.6,OP035,工具缺失
2025-11-05 08:01:00,M08,VEN-018,VEN-016,VEN,VEN,39.5,34.4,OP037,正常
2024-04-23 14:33:00,M22,TLM-024,HND-009,TLM,HND,136.3,131.6,OP012,物料未到位
2025-06-29 09:20:00,M21,HND-007,HND-015,HND,HND,31.9,39.6,OP007,工具缺失
2024-07-25 21:45:00,M22,HND-022,TLM-015,HND,TLM,155.2,176.9,OP024,物料未到位
2025-07-16 17:13:00,M15,HND-025,HND-012,HND,HND,16.8,17.1,OP004,物料未到位
2025-09-15 18:32:00,M20,HND-026,TLM-002,HND,TLM,115.4,109.4,OP040,物料未到位
2025-10-16 21:51:00,M29,LFR-009,LRB-018,LFR,LRB,407.6,352.6,OP010,工具缺失
2025-10-08 07:42:00,M14,HND-022,TLM-016,HND,TLM,168.4,197.3,OP007,正常
2026-04-19 20:51:00,M07,DRH-002,DRH-016,DRH,DRH,15.9,15.9,OP018,正常
2024-07-16 18:42:00,M04,CUP-024,DRH-008,CUP,DRH,126.8,123.1,OP045,正常
2024-01-27 17:09:00,M02,CUP-017,CUP-021,CUP,CUP,21.6,22.7,OP008,模具故障
2025-06-02 17:42:00,M13,DRH-006,CUP-001,DRH,CUP,237.0,252.9,OP005,工具缺失
2024-04-03 06:24:00,M20,BUM-013,HND-025,BUM,HND,167.8,160.0,OP012,模具故障
2025-07-27 11:36:00,M03,DRH-010,DRH-004,DRH,DRH,18.5,16.2,OP012,正常
2025-12-03 22:18:00,M21,TLM-011,HND-002,TLM,HND,201.9,188.6,OP009,工具缺失
2024-01-17 14:51:00,M24,WLC-025,WLC-015,WLC,WLC,59.0,62.0,OP026,工具缺失
2025-08-14 16:17:00,M16,TLM-015,HND-024,TLM,HND,138.2,165.5,OP009,正常
2024-05-24 13:39:00,M23,TLP-013,TLP-008,TLP,TLP,75.8,88.5,OP011,工具缺失
2024-06-02 14:58:00,M11,CUP-024,CUP-008,CUP,CUP,44.6,46.5,OP005,模具故障
2024-10-25 14:43:00,M11,DRH-001,DRH-028,DRH,DRH,20.8,21.9,OP031,工具缺失
2025-01-12 23:17:00,M24,TLP-020,TLP-022,TLP,TLP,82.9,83.4,OP008,工具缺失
2024-10-14 23:17:00,M22,BUM-005,HND-012,BUM,HND,208.3,220.1,OP039,物料未到位
2025-04-22 23:07:00,M19,TLM-028,HND-008,TLM,HND,232.9,221.4,OP002,正常
2025-02-08 09:26:00,M01,CUP-004,DRH-013,CUP,DRH,203.1,212.0,OP004,正常
2025-07-02 03:42:00,M16,BUM-028,BUM-017,BUM,BUM,15.1,17.1,OP046,正常
2025-10-22 09:05:00,M18,BUM-018,TLM-012,BUM,TLM,186.2,177.6,OP034,正常
2025-11-24 05:04:00,M18,TLM-002,BUM-003,TLM,BUM,76.4,77.8,OP039,物料未到位
2025-12-23 04:30:00,M16,TLM-019,TLM-007,TLM,TLM,27.3,28.8,OP025,正常
2024-06-17 09:44:00,M25,DUO-001,WLC-010,DUO,WLC,241.7,257.2,OP010,正常
2026-02-15 14:19:00,M08,DRH-025,CUP-025,DRH,CUP,102.4,101.0,OP019,正常
2025-12-03 09:31:00,M11,VEN-020,VEN-005,VEN,VEN,17.3,19.2,OP030,工具缺失
2024-03-26 17:00:00,M23,TLP-007,TLP-020,TLP,TLP,98.6,123.0,OP036,工具缺失
2025-09-15 01:44:00,M23,DUO-015,WLC-016,DUO,WLC,170.5,190.6,OP036,物料未到位
2025-05-30 10:15:00,M20,TLM-013,HND-003,TLM,HND,161.2,161.4,OP043,正常
2024-08-07 20:55:00,M09,VEN-019,DRH-004,VEN,DRH,234.0,232.3,OP032,正常
2026-04-20 07:38:00,M26,LFR-017,LRB-021,LFR,LRB,382.0,349.5,OP033,模具故障
2026-01-09 07:37:00,M21,TLM-012,BUM-002,TLM,BUM,110.5,128.1,OP035,工具缺失
2024-04-19 04:39:00,M03,CUP-021,CUP-001,CUP,CUP,25.8,30.3,OP009,正常
2024-01-14 18:28:00,M19,TLM-007,BUM-026,TLM,BUM,187.2,193.6,OP021,工具缺失
2025-12-04 20:28:00,M26,LRB-019,LRB-001,LRB,LRB,60.9,55.1,OP018,工具缺失
2024-05-23 12:18:00,M08,DRH-021,DRH-009,DRH,DRH,20.0,17.3,OP008,工具缺失
2024-09-12 11:27:00,M20,TLM-016,HND-019,TLM,HND,129.8,149.0,OP032,物料未到位
2026-04-25 17:13:00,M21,BUM-028,HND-019,BUM,HND,110.2,121.4,OP034,正常
2026-03-30 21:19:00,M21,TLM-007,BUM-011,TLM,BUM,182.0,158.1,OP042,工具缺失
2024-01-17 11:55:00,M12,CUP-005,DRH-016,CUP,DRH,187.6,168.6,OP021,物料未到位
2024-03-22 06:20:00,M27,LFR-001,LRB-004,LFR,LRB,122.9,116.8,OP036,物料未到位
2026-04-15 07:11:00,M03,CUP-019,VEN-019,CUP,VEN,79.5,92.3,OP010,工具缺失
2025-05-14 23:00:00,M25,DUO-013,WLC-019,DUO,WLC,292.8,364.2,OP001,正常
2026-01-20 15:24:00,M22,BUM-018,TLM-017,BUM,TLM,67.6,60.4,OP040,正常
2024-03-21 14:54:00,M20,TLM-028,TLM-013,TLM,TLM,43.1,43.2,OP026,正常
2024-10-25 09:54:00,M20,TLM-018,BUM-012,TLM,BUM,93.3,81.4,OP037,模具故障
2025-01-10 14:12:00,M14,BUM-010,TLM-007,BUM,TLM,177.5,214.0,OP008,正常
2024-07-23 13:07:00,M29,LRB-022,LFR-008,LRB,LFR,387.4,424.5,OP026,正常
2026-01-15 06:32:00,M08,DRH-013,VEN-005,DRH,VEN,200.4,213.2,OP014,工具缺失
2024-10-21 17:00:00,M13,VEN-029,VEN-016,VEN,VEN,23.1,19.9,OP043,正常
2026-01-05 12:14:00,M21,TLM-011,HND-013,TLM,HND,76.8,75.8,OP036,正常
2024-09-11 12:41:00,M29,LFR-008,LRB-009,LFR,LRB,328.1,299.8,OP004,工具缺失
2026-02-06 03:39:00,M13,DRH-011,CUP-018,DRH,CUP,87.5,88.5,OP023,工具缺失
2024-12-08 06:39:00,M02,VEN-021,VEN-007,VEN,VEN,41.5,49.4,OP032,工具缺失
2026-03-03 22:03:00,M20,TLM-012,BUM-026,TLM,BUM,151.2,162.5,OP007,正常
2024-01-17 01:58:00,M03,CUP-020,DRH-011,CUP,DRH,181.9,211.0,OP036,模具故障
2024-01-21 19:40:00,M17,BUM-015,BUM-014,BUM,BUM,17.2,21.2,OP009,正常
2026-04-25 04:50:00,M17,HND-015,TLM-001,HND,TLM,232.4,283.7,OP018,物料未到位
2026-04-29 14:34:00,M01,DRH-004,CUP-030,DRH,CUP,147.9,180.1,OP030,正常
2024-10-07 20:11:00,M19,HND-002,BUM-004,HND,BUM,150.2,154.7,OP040,模具故障
2025-03-06 21:11:00,M05,VEN-020,CUP-017,VEN,CUP,215.8,193.3,OP026,工具缺失
2024-02-16 00:46:00,M21,BUM-019,BUM-028,BUM,BUM,34.9,37.7,OP044,正常
2026-02-13 02:30:00,M25,TLP-008,WLC-019,TLP,WLC,194.3,209.2,OP010,工具缺失
2024-09-17 15:42:00,M29,LRB-010,LRB-016,LRB,LRB,33.4,33.5,OP006,工具缺失
2024-01-01 13:34:00,M09,CUP-025,VEN-016,CUP,VEN,191.2,195.2,OP031,工具缺失
2024-09-19 14:27:00,M01,CUP-006,CUP-017,CUP,CUP,17.5,15.7,OP014,正常
2025-11-14 06:46:00,M16,HND-008,TLM-002,HND,TLM,95.0,117.5,OP046,模具故障
2025-12-15 22:44:00,M29,LRB-016,LRB-002,LRB,LRB,44.5,50.6,OP004,正常
2025-12-13 23:02:00,M22,BUM-004,TLM-009,BUM,TLM,83.2,81.5,OP042,物料未到位
2024-02-26 01:29:00,M18,HND-001,HND-025,HND,HND,16.4,19.9,OP011,正常
2025-05-09 17:52:00,M11,DRH-017,DRH-001,DRH,DRH,37.9,34.6,OP009,正常
2024-02-06 06:21:00,M11,CUP-030,DRH-010,CUP,DRH,152.8,166.6,OP004,正常
2024-08-09 02:41:00,M06,DRH-029,VEN-029,DRH,VEN,99.5,115.1,OP009,正常
2025-11-18 11:55:00,M06,VEN-028,VEN-018,VEN,VEN,44.0,51.9,OP013,工具缺失
2026-04-04 01:34:00,M01,DRH-020,CUP-003,DRH,CUP,211.5,190.4,OP008,正常
2024-06-28 19:10:00,M10,VEN-028,CUP-005,VEN,CUP,226.7,225.8,OP047,工具缺失
2024-12-16 05:08:00,M19,BUM-014,BUM-013,BUM,BUM,26.2,29.5,OP025,物料未到位
2024-02-29 11:38:00,M18,BUM-006,BUM-028,BUM,BUM,27.6,31.9,OP028,物料未到位
2025-07-05 14:00:00,M25,WLC-007,WLC-025,WLC,WLC,87.4,98.8,OP035,正常
2025-01-27 16:01:00,M24,TLP-016,WLC-021,TLP,WLC,259.3,280.4,OP008,模具故障
2025-09-02 05:49:00,M23,TLP-010,WLC-017,TLP,WLC,541.4,602.1,OP022,物料未到位
2025-02-09 23:34:00,M14,HND-027,BUM-002,HND,BUM,234.1,265.1,OP007,模具故障
2024-12-25 18:16:00,M01,CUP-004,DRH-027,CUP,DRH,158.2,180.7,OP022,物料未到位
2025-02-11 14:27:00,M05,CUP-007,CUP-006,CUP,CUP,34.6,32.8,OP013,模具故障
2025-12-05 04:09:00,M02,DRH-001,DRH-002,DRH,DRH,23.3,25.2,OP048,正常
2025-07-18 12:05:00,M10,VEN-027,VEN-018,VEN,VEN,25.5,30.2,OP002,物料未到位
2024-09-10 13:02:00,M17,TLM-002,TLM-007,TLM,TLM,18.4,18.4,OP024,正常
2024-06-10 05:17:00,M27,LFR-001,LRB-001,LFR,LRB,325.2,318.3,OP027,正常
2026-02-17 16:57:00,M17,HND-022,TLM-008,HND,TLM,225.4,254.7,OP026,正常
2025-10-31 11:06:00,M18,BUM-004,HND-026,BUM,HND,102.4,98.5,OP044,正常
2024-10-18 15:26:00,M11,DRH-027,VEN-030,DRH,VEN,106.1,115.9,OP002,正常
2025-11-17 00:25:00,M24,DUO-006,DUO-022,DUO,DUO,102.8,97.3,OP020,正常
2025-06-30 19:03:00,M19,HND-005,TLM-013,HND,TLM,143.1,152.5,OP013,正常
2025-06-28 23:17:00,M15,TLM-004,TLM-018,TLM,TLM,43.0,47.2,OP030,正常
2024-01-25 00:25:00,M14,BUM-004,TLM-009,BUM,TLM,100.2,119.3,OP023,工具缺失
2025-10-21 01:00:00,M20,TLM-019,BUM-028,TLM,BUM,176.0,167.5,OP042,工具缺失
2026-03-01 08:02:00,M12,DRH-029,CUP-012,DRH,CUP,131.5,127.8,OP036,正常
2025-08-28 09:18:00,M03,DRH-002,CUP-020,DRH,CUP,200.4,207.0,OP006,正常
2024-08-11 10:45:00,M07,CUP-012,CUP-017,CUP,CUP,18.3,21.5,OP019,工具缺失
2024-09-28 05:16:00,M19,BUM-009,TLM-003,BUM,TLM,96.9,119.2,OP042,模具故障
2024-07-05 00:13:00,M22,HND-021,BUM-016,HND,BUM,70.5,63.9,OP007,模具故障
2024-11-04 21:24:00,M28,LRB-007,LFR-008,LRB,LFR,157.4,193.6,OP019,工具缺失
