record_id,record_time,machine_id,sku,material_type,qty_produced,theoretical_weight_kg,actual_consumption_kg,waste_rate_pct,material_source,material_cost_yuan
MC-0026503,2024-04-13 08:00:00,M02,CUP-012,PP,199,151.206,155.414,2.78,回料,1395.12
MC-0026504,2024-06-20 08:00:00,M07,VEN-030,TPE,499,121.708,128.393,5.49,新料,2903.01
MC-0026505,2024-09-07 15:00:00,M01,DRH-014,PA66,369,258.448,298.614,15.54,新料,5596.75
MC-0026506,2025-02-02 08:00:00,M17,TLM-006,PA6,479,90.188,98.918,9.68,新料,841.17
MC-0026507,2024-08-30 13:00:00,M09,VEN-009,PP-GF20,810,494.656,533.214,7.79,混料,18105.8
MC-0026508,2026-02-03 08:00:00,M28,LFR-002,TPE,581,474.675,551.883,16.27,新料,10978.75
MC-0026509,2024-03-16 13:00:00,M17,HND-005,PP,648,177.873,197.923,11.27,新料,6435.47
MC-0026510,2026-04-28 09:00:00,M09,CUP-012,PP,65,49.389,58.25,17.94,混料,1606.72
MC-0026511,2026-01-12 11:00:00,M20,TLM-020,PA66,590,387.47,419.347,8.23,新料,6310.3
MC-0026512,2025-12-29 08:00:00,M04,DRH-020,TPE,129,77.888,85.576,9.87,新料,1017.18
MC-0026513,2024-08-22 09:00:00,M23,TLP-016,PP-GF20,989,52.258,55.659,6.51,混料,1486.65
MC-0026514,2024-03-15 10:00:00,M19,BUM-026,PA6,177,125.958,136.404,8.29,混料,1216.31
MC-0026515,2024-06-07 08:00:00,M14,TLM-023,POM,466,327.97,330.704,0.83,回料,5455.91
MC-0026516,2026-03-14 11:00:00,M27,LFR-020,PC/ABS,189,10.999,12.771,16.11,回料,108.75
MC-0026517,2025-06-02 09:00:00,M11,CUP-022,PC/ABS,233,101.276,101.436,0.16,新料,987.8
MC-0026518,2024-11-28 08:00:00,M19,HND-028,PP,684,531.842,588.844,10.72,混料,13421.84
MC-0026519,2025-11-03 16:00:00,M29,LFR-003,TPE,498,272.781,293.879,7.73,回料,4587.22
MC-0026520,2024-11-20 13:00:00,M11,VEN-023,PC/ABS,283,146.241,154.1,5.37,混料,3982.27
MC-0026521,2025-12-24 09:00:00,M03,VEN-029,TPE,517,85.415,88.086,3.13,新料,2524.11
MC-0026522,2024-06-08 12:00:00,M20,TLM-005,POM,914,139.613,143.81,3.01,新料,5021.43
MC-0026523,2026-02-23 12:00:00,M04,DRH-018,PA6,161,34.841,35.699,2.46,混料,1170.65
MC-0026524,2024-10-16 10:00:00,M25,DUO-018,PA66,798,576.509,604.997,4.94,回料,6641.7
MC-0026525,2026-01-14 15:00:00,M13,VEN-004,PC/ABS,280,142.758,144.118,0.95,混料,4714.93
MC-0026526,2024-11-30 14:00:00,M16,TLM-001,ABS,290,26.913,27.32,1.51,回料,574.38
MC-0026527,2026-01-29 13:00:00,M16,TLM-015,PC/ABS,900,206.257,220.808,7.05,新料,7705.13
MC-0026528,2025-05-13 14:00:00,M02,VEN-006,POM,673,35.006,36.477,4.2,新料,714.18
MC-0026529,2024-12-23 13:00:00,M18,TLM-001,PA6,388,36.008,39.128,8.66,混料,402.39
MC-0026530,2025-05-15 10:00:00,M21,HND-013,TPE,839,137.835,140.31,1.8,新料,1319.54
MC-0026531,2025-09-23 14:00:00,M07,DRH-030,PC/ABS,542,270.812,288.293,6.46,混料,7643.92
MC-0026532,2025-09-11 10:00:00,M14,HND-016,PP-GF20,356,162.769,184.843,13.56,新料,5763.77
MC-0026533,2024-02-25 08:00:00,M16,HND-011,PA6,584,309.001,314.44,1.76,回料,8488.81
MC-0026534,2024-09-26 11:00:00,M04,VEN-011,TPE,88,35.386,39.481,11.57,回料,1235.85
MC-0026535,2025-06-25 17:00:00,M12,DRH-024,PP-GF20,701,111.77,118.751,6.25,新料,4024.53
MC-0026536,2024-09-15 12:00:00,M10,DRH-010,PP-GF20,700,411.835,442.592,7.47,新料,9786.17
MC-0026537,2025-06-24 12:00:00,M24,TLP-019,PC/ABS,284,209.708,227.94,8.69,新料,4907.35
MC-0026538,2025-11-05 09:00:00,M13,CUP-010,TPE,302,154.192,179.653,16.51,新料,3400.14
MC-0026539,2025-11-19 16:00:00,M09,CUP-001,PP,262,224.712,251.319,11.84,新料,3027.52
MC-0026540,2025-05-11 10:00:00,M05,VEN-009,PA6,195,119.084,132.681,11.42,新料,2993.48
MC-0026541,2025-06-08 15:00:00,M20,BUM-014,POM,546,394.847,407.429,3.19,新料,8232.98
MC-0026542,2024-10-08 13:00:00,M01,CUP-013,PA6,731,80.262,90.013,12.15,新料,2678.9
MC-0026543,2024-01-26 14:00:00,M01,VEN-021,PA66,369,116.681,124.248,6.49,回料,1586.04
MC-0026544,2024-03-10 14:00:00,M28,LFR-014,PP,167,44.86,48.629,8.4,新料,651.38
MC-0026545,2024-03-04 09:00:00,M03,DRH-018,ABS,158,34.192,39.608,15.84,新料,1284.48
MC-0026546,2024-05-24 09:00:00,M02,CUP-010,TPE,179,91.392,93.953,2.8,混料,781.61
MC-0026547,2024-01-21 11:00:00,M02,VEN-009,PC/ABS,917,560.0,624.895,11.59,新料,15763.47
MC-0026548,2026-01-05 10:00:00,M11,CUP-018,ABS,985,729.867,806.77,10.54,混料,25823.8
MC-0026549,2024-11-05 09:00:00,M04,DRH-028,TPE,260,213.945,245.084,14.55,新料,4033.6
MC-0026550,2024-08-12 13:00:00,M17,TLM-004,PC/ABS,958,328.091,345.313,5.25,回料,8272.76
MC-0026551,2024-08-31 17:00:00,M19,TLM-005,PA6,794,121.283,130.997,8.01,新料,2539.29
MC-0026552,2025-11-01 16:00:00,M04,CUP-002,PP,432,377.193,433.736,14.99,混料,5948.74
MC-0026553,2025-01-03 08:00:00,M26,LFR-009,PP,62,38.763,40.57,4.66,新料,972.27
MC-0026554,2024-09-18 14:00:00,M09,DRH-025,PA66,564,16.789,17.041,1.5,新料,278.67
MC-0026555,2026-01-08 11:00:00,M09,DRH-003,PA66,998,238.893,280.474,17.41,新料,2788.98
MC-0026556,2024-02-29 14:00:00,M17,HND-025,POM,594,378.839,387.235,2.22,新料,10378.33
MC-0026557,2025-10-06 12:00:00,M07,CUP-018,ABS,721,534.248,580.521,8.66,新料,19375.01
MC-0026558,2024-11-19 12:00:00,M01,DRH-021,PP-GF20,423,153.624,169.242,10.17,回料,3013.56
MC-0026559,2025-09-08 09:00:00,M22,BUM-010,PA66,779,347.908,370.104,6.38,混料,12668.95
MC-0026560,2025-03-09 17:00:00,M01,CUP-013,ABS,390,42.821,45.958,7.33,新料,1170.85
MC-0026561,2024-04-27 09:00:00,M18,BUM-020,PA66,403,118.218,130.872,10.7,新料,2514.02
MC-0026562,2025-07-28 15:00:00,M17,BUM-015,PC/ABS,373,46.372,50.78,9.51,新料,1095.99
MC-0026563,2024-06-24 09:00:00,M20,BUM-026,PA66,534,380.009,391.789,3.1,混料,6432.63
MC-0026564,2024-11-05 14:00:00,M21,TLM-013,PP-GF20,94,76.643,88.44,15.39,新料,857.69
MC-0026565,2024-04-13 12:00:00,M22,BUM-017,TPE,594,333.075,362.414,8.81,新料,5517.09
MC-0026566,2024-02-18 17:00:00,M27,LRB-022,POM,459,327.488,355.527,8.56,新料,3645.52
MC-0026567,2026-02-26 15:00:00,M20,BUM-019,PC/ABS,825,628.475,665.937,5.96,回料,14860.09
MC-0026568,2025-12-24 09:00:00,M24,WLC-018,PA66,903,479.554,538.145,12.22,新料,11540.48
MC-0026569,2025-07-29 11:00:00,M02,DRH-018,ABS,385,83.315,85.086,2.13,回料,2921.48
MC-0026570,2025-07-24 15:00:00,M04,DRH-016,PA6,579,394.141,440.8,11.84,混料,5695.2
MC-0026571,2025-06-24 09:00:00,M23,TLP-002,ABS,165,102.65,113.667,10.73,回料,2675.86
MC-0026572,2024-04-23 08:00:00,M14,TLM-022,PP-GF20,80,46.432,47.654,2.63,新料,1221.93
MC-0026573,2024-09-25 11:00:00,M21,BUM-022,ABS,579,359.194,417.025,16.1,回料,10962.23
MC-0026574,2025-04-05 08:00:00,M14,HND-026,PP,316,60.669,70.688,16.51,混料,1944.48
MC-0026575,2024-02-18 09:00:00,M22,BUM-027,POM,176,67.907,79.681,17.34,混料,1566.79
MC-0026576,2024-06-18 14:00:00,M06,DRH-009,PC/ABS,584,360.972,418.397,15.91,新料,4586.05
MC-0026577,2026-02-02 16:00:00,M17,TLM-023,PA6,429,301.93,327.05,8.32,混料,8436.11
MC-0026578,2025-06-23 10:00:00,M02,DRH-013,PA6,367,178.648,178.904,0.14,回料,3664.91
MC-0026579,2024-11-17 15:00:00,M06,DRH-002,ABS,288,197.325,214.0,8.45,回料,6444.7
MC-0026580,2025-10-06 13:00:00,M04,CUP-014,PP-GF20,896,660.967,698.493,5.68,新料,20180.27
MC-0026581,2024-04-22 10:00:00,M06,DRH-004,TPE,536,261.686,270.24,3.27,新料,2594.56
MC-0026582,2024-03-24 09:00:00,M28,LRB-001,PA6,641,52.95,58.04,9.61,回料,1085.27
MC-0026583,2025-06-16 15:00:00,M10,VEN-008,TPE,977,731.889,782.231,6.88,新料,23035.98
MC-0026584,2024-10-19 08:00:00,M06,VEN-016,PP,56,34.533,36.852,6.72,回料,1085.91
MC-0026585,2026-03-06 15:00:00,M05,VEN-019,ABS,869,249.098,261.977,5.17,回料,5748.87
MC-0026586,2025-08-12 11:00:00,M28,LFR-009,ABS,181,113.163,130.093,14.96,回料,2890.8
MC-0026587,2025-01-17 10:00:00,M09,DRH-012,ABS,984,782.336,790.126,1.0,新料,20516.48
MC-0026588,2025-08-25 09:00:00,M18,HND-012,ABS,675,81.066,90.693,11.88,混料,822.05
MC-0026589,2024-06-24 10:00:00,M22,BUM-026,ABS,729,518.776,611.269,17.83,回料,10799.94
MC-0026590,2025-07-19 17:00:00,M22,TLM-013,PA6,861,702.015,797.121,13.55,新料,18666.05
MC-0026591,2025-09-04 14:00:00,M13,VEN-029,PP-GF20,941,155.464,160.617,3.31,新料,4841.23
MC-0026592,2024-05-28 09:00:00,M12,VEN-021,TPE,215,67.985,72.799,7.08,回料,2444.99
MC-0026593,2025-06-07 09:00:00,M16,HND-019,PA6,479,350.046,394.711,12.76,新料,9443.1
MC-0026594,2025-12-13 15:00:00,M08,DRH-010,TPE,965,567.744,665.487,17.22,新料,10726.75
MC-0026595,2024-03-16 16:00:00,M17,BUM-013,PP,279,234.868,250.079,6.48,回料,2927.59
MC-0026596,2025-11-29 13:00:00,M11,CUP-027,TPE,605,464.683,500.009,7.6,新料,9663.4
MC-0026597,2025-08-13 13:00:00,M21,BUM-007,PC/ABS,681,116.858,133.585,14.31,回料,2491.49
MC-0026598,2024-03-10 09:00:00,M15,HND-005,PA66,710,194.891,214.68,10.15,回料,5613.99
MC-0026599,2026-02-04 12:00:00,M29,LRB-010,PA66,316,236.591,269.242,13.8,回料,3875.83
MC-0026600,2026-03-03 12:00:00,M28,LRB-020,PC/ABS,802,35.108,36.436,3.78,新料,354.57
MC-0026601,2024-01-27 08:00:00,M28,LRB-019,PA66,526,131.219,149.766,14.13,回料,2914.6
MC-0026602,2024-04-15 10:00:00,M25,TLP-023,ABS,484,229.618,235.981,2.77,新料,6069.5
MC-0026603,2025-03-26 16:00:00,M14,BUM-001,PP,155,83.704,98.148,17.26,新料,2146.89
MC-0026604,2024-04-07 08:00:00,M16,TLM-018,TPE,650,201.586,230.9,14.54,新料,7393.47
MC-0026605,2025-11-27 12:00:00,M13,VEN-002,PC/ABS,362,61.373,67.352,9.74,混料,2012.32
MC-0026606,2025-12-19 08:00:00,M04,VEN-029,PP-GF20,898,148.36,157.29,6.02,回料,2844.53
MC-0026607,2024-05-10 13:00:00,M09,DRH-025,PP-GF20,201,5.983,6.412,7.17,混料,54.45
MC-0026608,2025-04-12 15:00:00,M01,CUP-011,PC/ABS,355,192.405,212.931,10.67,混料,2581.12
MC-0026609,2024-11-21 11:00:00,M04,VEN-024,TPE,462,185.062,187.173,1.14,新料,2592.38
MC-0026610,2024-03-11 13:00:00,M24,DUO-017,PA6,530,96.297,109.951,14.18,回料,2821.29
MC-0026611,2024-05-02 15:00:00,M29,LRB-020,TPE,552,24.164,27.483,13.74,新料,333.94
MC-0026612,2025-10-15 08:00:00,M17,HND-015,ABS,923,509.855,580.647,13.88,新料,15445.92
MC-0026613,2026-01-13 09:00:00,M23,DUO-009,PC/ABS,397,235.9,269.453,14.22,回料,6302.04
MC-0026614,2024-10-22 16:00:00,M18,TLM-002,PP-GF20,194,129.983,132.509,1.94,回料,3493.47
MC-0026615,2024-04-08 10:00:00,M09,DRH-011,PC/ABS,575,382.712,446.486,16.66,新料,7948.45
MC-0026616,2026-04-19 15:00:00,M08,CUP-014,POM,317,233.846,237.916,1.74,回料,6336.79
MC-0026617,2025-11-19 16:00:00,M02,CUP-023,PP,610,253.833,282.102,11.14,新料,6395.35
MC-0026618,2025-03-07 08:00:00,M21,TLM-026,PC/ABS,973,758.357,844.008,11.29,回料,22058.6
MC-0026619,2024-05-14 11:00:00,M06,DRH-003,POM,617,147.693,166.961,13.05,回料,1676.77
MC-0026620,2024-01-03 14:00:00,M10,VEN-018,PP,544,96.319,96.519,0.21,混料,1215.12
MC-0026621,2025-11-13 13:00:00,M28,LRB-015,PA6,224,142.77,160.733,12.58,新料,2472.92
MC-0026622,2025-05-29 11:00:00,M02,DRH-003,PA66,369,88.328,95.805,8.47,混料,834.96
MC-0026623,2025-06-14 14:00:00,M06,DRH-006,PC/ABS,339,291.138,305.482,4.93,混料,5227.21
MC-0026624,2026-04-18 09:00:00,M09,DRH-004,PP,339,165.507,177.834,7.45,新料,5260.38
MC-0026625,2024-05-09 08:00:00,M16,TLM-010,PP,836,388.692,416.819,7.24,混料,4593.75
MC-0026626,2024-01-01 09:00:00,M12,DRH-019,PP-GF20,558,251.851,276.024,9.6,回料,3585.26
MC-0026627,2025-03-17 11:00:00,M10,CUP-015,PA6,889,225.987,258.016,14.17,混料,6759.39
MC-0026628,2024-02-03 13:00:00,M29,LRB-010,POM,687,514.362,597.416,16.15,混料,17831.44
MC-0026629,2025-10-21 08:00:00,M26,LRB-012,PP-GF20,292,53.415,60.922,14.05,新料,1335.9
MC-0026630,2025-05-30 16:00:00,M13,DRH-024,POM,259,41.296,43.57,5.51,混料,1298.42
MC-0026631,2026-01-15 11:00:00,M29,LFR-020,PC/ABS,690,40.155,45.593,13.54,新料,1399.48
MC-0026632,2025-06-21 16:00:00,M12,DRH-026,POM,987,796.209,905.467,13.72,新料,10105.26
MC-0026633,2024-09-30 11:00:00,M25,DUO-019,PA6,621,334.079,348.972,4.46,混料,10808.21
MC-0026634,2024-07-11 15:00:00,M07,VEN-008,POM,983,736.384,862.853,17.17,新料,27126.53
MC-0026635,2024-12-31 13:00:00,M21,HND-008,PC/ABS,482,123.619,124.65,0.83,混料,4053.85
MC-0026636,2026-04-12 15:00:00,M17,TLM-014,PA6,295,247.152,248.481,0.54,新料,7625.55
MC-0026637,2024-11-01 11:00:00,M09,DRH-007,PP,250,83.559,90.465,8.26,新料,1100.62
MC-0026638,2025-02-19 16:00:00,M15,TLM-026,TPE,479,373.333,404.054,8.23,混料,4067.33
MC-0026639,2026-03-07 08:00:00,M20,TLM-011,PP,951,480.655,513.337,6.8,新料,6092.13
MC-0026640,2025-05-05 16:00:00,M25,WLC-015,PP,303,173.46,192.563,11.01,新料,2270.33
MC-0026641,2024-01-09 11:00:00,M15,HND-007,PA66,734,72.2,83.863,16.15,新料,1512.04
MC-0026642,2024-08-08 11:00:00,M09,VEN-023,PA66,71,36.689,41.419,12.89,新料,915.01
MC-0026643,2025-02-24 10:00:00,M24,WLC-001,ABS,200,40.046,46.85,16.99,新料,827.77
MC-0026644,2026-03-10 14:00:00,M29,LFR-003,PA66,322,176.377,206.273,16.95,新料,3232.46
MC-0026645,2025-06-17 16:00:00,M20,HND-018,PA66,378,204.403,227.761,11.43,新料,3405.4
MC-0026646,2025-01-01 09:00:00,M04,CUP-013,PC/ABS,172,18.885,21.575,14.24,新料,408.66
MC-0026647,2025-11-16 16:00:00,M23,WLC-018,PA66,211,112.055,129.933,15.95,混料,2750.38
MC-0026648,2025-06-28 10:00:00,M21,HND-008,PP,599,153.626,165.548,7.76,回料,4669.37
MC-0026649,2026-02-08 13:00:00,M11,VEN-027,POM,639,483.36,561.645,16.2,回料,7364.67
MC-0026650,2024-08-19 09:00:00,M23,TLP-025,PP,862,160.081,173.692,8.5,回料,3522.86
MC-0026651,2025-12-07 09:00:00,M12,VEN-009,PA6,166,101.374,102.558,1.17,新料,1585.38
MC-0026652,2025-03-14 17:00:00,M19,TLM-018,PP-GF20,79,24.501,26.845,9.57,新料,705.39
MC-0026653,2024-04-15 14:00:00,M17,BUM-028,PA6,904,337.159,364.87,8.22,新料,5818.25
MC-0026654,2024-10-31 11:00:00,M10,VEN-004,POM,473,241.159,259.267,7.51,新料,2408.56
MC-0026655,2026-03-23 10:00:00,M28,LRB-004,ABS,817,132.033,153.659,16.38,混料,2219.56
MC-0026656,2025-05-19 15:00:00,M12,VEN-025,PC/ABS,942,231.698,242.371,4.61,新料,6172.68
MC-0026657,2025-08-30 16:00:00,M08,VEN-003,PA6,629,196.434,198.353,0.98,回料,2800.63
MC-0026658,2024-11-28 09:00:00,M08,DRH-008,PC/ABS,752,188.605,202.633,7.44,回料,5001.31
MC-0026659,2025-01-18 13:00:00,M27,LRB-015,PA6,744,474.199,526.183,10.96,混料,8079.14
MC-0026660,2025-11-02 16:00:00,M23,TLP-010,TPE,590,204.187,230.159,12.72,回料,5927.38
MC-0026661,2026-01-31 17:00:00,M05,CUP-009,PA66,962,448.166,448.718,0.12,新料,4822.75
MC-0026662,2025-10-23 08:00:00,M20,TLM-003,PP-GF20,706,45.085,51.671,14.61,新料,633.84
MC-0026663,2025-12-25 13:00:00,M11,CUP-003,PP,663,297.808,333.6,12.02,新料,9972.63
MC-0026664,2024-02-13 08:00:00,M14,BUM-004,PP,993,845.95,937.277,10.8,新料,26905.96
MC-0026665,2024-08-03 16:00:00,M08,VEN-020,PA6,724,574.279,668.964,16.49,回料,11750.07
MC-0026666,2025-08-01 13:00:00,M22,HND-027,TPE,753,100.284,111.548,11.23,新料,1102.05
MC-0026667,2025-10-31 15:00:00,M02,CUP-020,POM,461,204.794,221.168,8.0,新料,5186.17
MC-0026668,2026-02-17 11:00:00,M11,DRH-005,PA6,549,188.188,195.678,3.98,混料,6193.73
MC-0026669,2026-04-01 13:00:00,M03,CUP-017,ABS,77,2.244,2.253,0.4,回料,19.81
MC-0026670,2025-10-09 14:00:00,M19,HND-008,TPE,422,108.23,110.041,1.67,回料,1076.42
MC-0026671,2025-09-03 08:00:00,M15,HND-025,PP-GF20,581,370.548,375.895,1.44,混料,7248.17
MC-0026672,2025-10-03 08:00:00,M26,LFR-018,PC/ABS,505,237.24,265.567,11.94,新料,3079.37
MC-0026673,2026-02-12 13:00:00,M11,CUP-005,TPE,442,249.983,268.385,7.36,新料,3782.34
MC-0026674,2024-02-11 17:00:00,M19,TLM-026,PC/ABS,646,503.493,529.383,5.14,新料,15262.83
MC-0026675,2025-10-12 15:00:00,M07,VEN-027,PP,741,560.516,659.493,17.66,新料,21283.99
MC-0026676,2026-03-04 14:00:00,M20,TLM-021,ABS,631,61.743,67.792,9.8,混料,2264.91
MC-0026677,2024-08-03 14:00:00,M27,LFR-007,POM,283,144.987,158.951,9.63,新料,5457.67
MC-0026678,2024-03-18 16:00:00,M07,DRH-009,PA6,209,129.184,145.711,12.79,混料,3641.63
MC-0026679,2024-11-14 11:00:00,M28,LRB-005,TPE,89,67.524,71.354,5.67,新料,1402.06
MC-0026680,2025-10-05 08:00:00,M13,DRH-025,PP-GF20,762,22.682,23.059,1.66,新料,349.29
MC-0026681,2024-07-16 13:00:00,M17,HND-004,PP,615,258.131,278.321,7.82,新料,4412.43
MC-0026682,2024-07-03 13:00:00,M26,LFR-008,ABS,627,523.558,562.471,7.43,新料,5739.52
MC-0026683,2024-10-13 17:00:00,M29,LRB-019,POM,914,228.012,255.021,11.85,新料,7948.68
MC-0026684,2025-03-03 16:00:00,M25,WLC-014,PP,181,57.775,61.382,6.24,混料,1429.61
MC-0026685,2024-05-03 17:00:00,M18,HND-024,PP,170,143.967,157.45,9.37,新料,2843.48
MC-0026686,2026-02-28 09:00:00,M18,TLM-023,PC/ABS,709,498.993,582.568,16.75,新料,20112.19
MC-0026687,2024-07-22 14:00:00,M28,LRB-001,PP-GF20,444,36.677,40.968,11.7,新料,1030.21
MC-0026688,2024-12-16 11:00:00,M07,CUP-011,PP,792,429.253,505.612,17.79,回料,14603.72
MC-0026689,2025-05-16 14:00:00,M13,CUP-025,PC/ABS,727,345.651,392.814,13.64,新料,8220.12
MC-0026690,2025-08-11 17:00:00,M20,TLM-019,PA66,752,405.792,467.095,15.11,新料,3997.79
MC-0026691,2024-05-29 12:00:00,M23,DUO-019,PP-GF20,543,292.117,299.044,2.37,新料,10228.45
MC-0026692,2026-02-12 16:00:00,M13,VEN-003,PA6,126,39.349,46.107,17.17,新料,476.33
MC-0026693,2026-04-20 13:00:00,M13,CUP-013,PP-GF20,460,50.507,55.304,9.5,回料,727.23
MC-0026694,2025-07-22 14:00:00,M02,VEN-026,PC/ABS,588,159.283,165.411,3.85,回料,5433.32
MC-0026695,2025-05-01 10:00:00,M23,DUO-016,TPE,868,65.98,73.779,11.82,新料,2417.8
MC-0026696,2024-09-28 09:00:00,M16,HND-019,ABS,636,464.779,546.164,17.51,回料,18799.77
MC-0026697,2024-01-16 08:00:00,M22,HND-027,TPE,723,96.288,111.823,16.13,回料,1731.8
MC-0026698,2024-11-06 15:00:00,M02,CUP-002,PP,54,47.149,48.044,1.9,回料,1632.12
MC-0026699,2026-02-12 14:00:00,M01,DRH-004,PA66,230,112.291,125.43,11.7,新料,2558.97
MC-0026700,2024-04-23 15:00:00,M15,BUM-013,PP,581,489.097,512.517,4.79,新料,12331.44
MC-0026701,2024-03-12 17:00:00,M01,VEN-012,PC/ABS,417,274.285,309.304,12.77,新料,4862.97
MC-0026702,2025-09-25 08:00:00,M16,BUM-018,PP,657,478.096,536.435,12.2,混料,13261.06
MC-0026703,2025-04-15 12:00:00,M22,BUM-014,PA66,946,684.112,770.735,12.66,新料,13601.39
MC-0026704,2025-06-16 11:00:00,M27,LRB-003,POM,87,40.889,44.549,8.95,新料,1195.43
MC-0026705,2025-02-25 10:00:00,M28,LRB-022,PA6,266,189.786,207.355,9.26,新料,2717.48
MC-0026706,2024-03-19 11:00:00,M23,WLC-007,PP,855,435.305,483.563,11.09,混料,11881.36
MC-0026707,2025-07-02 11:00:00,M19,BUM-009,PC/ABS,171,74.151,76.56,3.25,混料,2069.63
MC-0026708,2025-08-01 09:00:00,M18,HND-005,ABS,186,51.056,56.868,11.38,回料,530.64
MC-0026709,2025-03-15 13:00:00,M27,LFR-019,POM,361,179.185,204.885,14.34,新料,4557.43
MC-0026710,2024-06-04 14:00:00,M03,VEN-023,PP,232,119.886,120.094,0.17,混料,1124.22
MC-0026711,2024-09-14 10:00:00,M02,CUP-017,ABS,160,4.664,5.111,9.58,新料,44.06
MC-0026712,2024-07-21 09:00:00,M05,CUP-014,PA66,115,84.834,86.242,1.66,新料,1956.81
MC-0026713,2024-02-05 17:00:00,M29,LRB-019,PA6,543,135.46,152.392,12.5,回料,1550.46
MC-0026714,2025-09-19 15:00:00,M12,DRH-010,PP,255,150.026,150.756,0.49,新料,2212.22
MC-0026715,2026-02-21 11:00:00,M07,DRH-023,ABS,88,51.891,58.881,13.47,新料,2055.13
MC-0026716,2024-10-04 08:00:00,M03,CUP-012,PP-GF20,108,82.062,95.17,15.97,新料,1265.29
MC-0026717,2025-07-08 11:00:00,M06,CUP-025,PP,954,453.577,464.031,2.3,新料,15900.38
MC-0026718,2025-05-28 16:00:00,M12,VEN-007,PP-GF20,726,626.116,719.838,14.97,新料,21703.48
MC-0026719,2025-01-01 12:00:00,M06,DRH-011,PA66,56,37.273,41.445,11.19,新料,950.91
MC-0026720,2025-03-09 12:00:00,M03,CUP-016,ABS,210,179.464,208.798,16.35,新料,7006.51
MC-0026721,2026-01-17 13:00:00,M27,LFR-012,POM,408,52.908,60.521,14.39,新料,1323.16
MC-0026722,2025-12-12 11:00:00,M29,LFR-006,PC/ABS,296,193.294,225.864,16.85,新料,2069.91
MC-0026723,2024-01-24 08:00:00,M07,VEN-028,POM,653,504.173,568.403,12.74,新料,16795.54
MC-0026724,2024-01-11 14:00:00,M29,LFR-020,PC/ABS,555,32.298,33.047,2.32,新料,989.06
MC-0026725,2024-05-20 16:00:00,M19,TLM-025,PP,469,261.196,297.107,13.75,新料,8101.8
MC-0026726,2025-07-06 15:00:00,M08,CUP-011,PP,628,340.367,387.777,13.93,新料,12972.47
MC-0026727,2024-09-23 15:00:00,M14,HND-019,TPE,311,227.274,254.554,12.0,新料,2065.78
MC-0026728,2025-08-19 11:00:00,M03,VEN-008,PP-GF20,714,534.871,594.485,11.15,混料,16941.96
MC-0026729,2025-02-12 15:00:00,M10,DRH-027,POM,352,123.415,132.158,7.08,新料,2679.41
MC-0026730,2025-06-23 15:00:00,M03,VEN-027,PA6,665,503.027,563.28,11.98,回料,17753.21
MC-0026731,2024-02-27 12:00:00,M12,VEN-023,ABS,170,87.848,97.373,10.84,新料,1851.85
MC-0026732,2026-03-30 09:00:00,M05,VEN-015,ABS,324,123.443,145.327,17.73,新料,4580.27
MC-0026733,2024-03-13 16:00:00,M24,TLP-023,ABS,113,53.609,61.345,14.43,回料,919.89
MC-0026734,2025-12-14 12:00:00,M19,BUM-025,PA6,364,191.359,223.502,16.8,新料,6440.92
MC-0026735,2025-12-03 15:00:00,M22,BUM-014,PC/ABS,829,599.502,677.588,13.03,新料,21594.33
MC-0026736,2024-05-07 15:00:00,M10,CUP-012,PA6,902,685.368,778.297,13.56,新料,22874.62
MC-0026737,2024-09-26 08:00:00,M22,HND-004,PP-GF20,827,347.113,386.908,11.46,新料,10142.45
MC-0026738,2025-01-02 09:00:00,M01,DRH-003,PA6,146,34.948,37.487,7.27,新料,1148.63
MC-0026739,2026-03-11 12:00:00,M10,CUP-005,ABS,461,260.729,266.652,2.27,新料,2746.82
MC-0026740,2025-10-12 17:00:00,M07,CUP-012,TPE,193,146.647,171.763,17.13,新料,5879.84
MC-0026741,2024-03-15 12:00:00,M19,TLM-015,PA6,496,113.671,115.435,1.55,新料,3831.95
MC-0026742,2024-12-10 08:00:00,M01,CUP-028,PA66,447,389.967,418.406,7.29,新料,7679.96
MC-0026743,2024-11-05 13:00:00,M15,BUM-005,PP,686,90.442,103.899,14.88,新料,2830.51
MC-0026744,2024-05-11 15:00:00,M10,CUP-012,PP,493,374.597,398.221,6.31,回料,7276.43
MC-0026745,2026-04-01 14:00:00,M08,DRH-002,PP,829,567.994,598.241,5.33,新料,15681.74
MC-0026746,2025-10-12 11:00:00,M19,BUM-022,PP,80,49.63,56.277,13.39,回料,1737.53
MC-0026747,2025-07-24 17:00:00,M13,CUP-013,PP-GF20,338,37.112,39.068,5.27,新料,624.54
MC-0026748,2024-11-29 09:00:00,M18,HND-002,PC/ABS,165,14.752,15.903,7.8,新料,315.48
MC-0026749,2025-08-19 14:00:00,M16,TLM-020,PP,203,133.316,133.925,0.46,新料,3018.6
MC-0026750,2026-02-17 11:00:00,M17,TLM-013,PA66,549,447.626,490.817,9.65,新料,6267.71
MC-0026751,2024-07-11 16:00:00,M17,TLM-001,TPE,537,49.835,56.345,13.06,新料,1409.15
MC-0026752,2024-09-20 11:00:00,M11,DRH-014,PA6,976,683.59,756.204,10.62,新料,10087.75
MC-0026753,2024-01-17 17:00:00,M12,DRH-008,PA6,788,197.634,216.527,9.56,新料,1940.61
MC-0026754,2025-02-08 14:00:00,M02,VEN-030,PA66,111,27.073,28.105,3.81,回料,647.52
